id,period_x,duration,depth,period_y,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
10355671,52484.15604900881,8640.0,0.0069317263354401,0.3036296,2e-07,54953.637054,0.015054,0.95,81.225,10.5992,13.599,5224.0,False
10357852,42152.76775641578,12960.0,0.0070335562444705,0.488341,4e-07,54954.071041,0.029728,0.87,81.4429,10.2498,13.062,6327.0,False
10363300,40382.62708390085,8640.0,0.0624810568927945,0.9349261,9e-07,54965.177722,0.019389,0.56,81.949,9.3496,14.681,5700.0,False
10383620,31732.782544493504,8640.0,0.143682098734188,0.7345628,7e-07,54954.126474,0.024989,0.64,76.7166,20.9648,12.83,7470.0,False
10384962,134186.19052217453,28512.0,0.0035084647115886,2.8792429,4.9e-06,54966.279857,0.018025,0.24,76.9404,20.3677,14.371,5688.0,False
10385682,268185.0149464656,21600.0,0.0440983988424964,6.2074615,1.47e-05,54965.873706,0.04112,0.34,76.9647,20.0807,15.001,5805.0,False
10388897,44545.83728074103,4320.0,0.0260780667897185,0.3437287,2e-07,54964.747492,0.017814,0.99,77.4223,18.8627,14.135,5795.0,True
10389596,112190.26531282524,28512.0,0.0015185245900688,2.6092996,4.2e-06,55156.061283,0.129923,0.99,77.5422,18.6155,13.358,-1.0,False
10389809,34355.79362391727,28512.0,0.1378868899889632,0.3973971,3e-07,54964.670612,0.0223,0.77,77.5331,18.5529,14.635,5786.0,False
10389982,38358.50653503074,8640.0,0.1834221271412471,0.4439893,3e-07,54964.6715,0.026229,0.74,77.6089,18.5205,11.759,6859.0,False
10395202,39654.91330018376,4320.0,0.0965729547939958,0.3059446,2e-07,54964.643345,0.019503,0.81,78.3195,16.7308,14.705,5260.0,False
10395543,318454.27863221784,4320.0,0.0029366774546412,3.6874702,7e-06,55000.19219,0.008764,0.09,78.3545,16.6092,14.418,3946.0,True
10395609,31458.325704647057,28512.0,0.1533034204709104,0.364254,2e-07,54964.760545,0.022197,0.87,78.4136,16.6042,14.52,6160.0,False
10417135,52027.58334587561,28512.0,0.0132116247772454,1.2033317,1.4e-06,54965.316632,0.063906,0.94,80.9607,11.2482,13.249,8421.0,False
10417986,30666.51800478718,28512.0,5.616120663660942e-05,0.0737309,0.0,55000.027476,0.004231,0.99,81.039,11.082,9.128,-1.0,True
10418797,30724.41135459926,28512.0,0.0001262964020056,23.3553477,9.83e-05,54979.477764,0.029766,0.04,81.1161,10.9629,15.278,5556.0,True
10419211,30851.71576138802,28512.0,0.0001319926084381,11.5214272,3.59e-05,54969.275098,0.023403,0.08,81.1953,10.911,15.472,5572.0,False
10420279,888039.8244420328,4320.0,0.003471506896655,45.43325,0.0002477,55005.943791,0.036959,0.03,81.2474,10.708,14.774,5512.0,False
10422852,60611.85491171686,28512.0,0.0228285736654019,1.3988897,1.7e-06,54965.165889,0.025834,0.56,81.4503,10.2812,14.855,5877.0,False
10447902,43740.76556096987,4320.0,0.1122036789423704,0.3374641,2e-07,54964.634577,0.019151,0.76,76.7155,21.2196,14.918,5578.0,False
10454401,526242.1604323551,4320.0,0.0116906648666308,12.1807225,3.9e-05,54972.345207,0.024965,0.12,77.6229,18.7782,15.386,5568.0,False
10454725,71863.23475762016,12960.0,0.2343157188635052,0.8317678,1.7e-06,54964.748311,0.039056,0.64,77.5836,18.6584,14.241,6911.0,False
10460629,31509.52822409672,28512.0,4.861673530515453e-05,525.02,0.0073539,54916.243409,0.057432,0.0,78.378,16.6945,13.997,6209.0,False
10460629,31509.52822409672,28512.0,4.861673530515453e-05,856.65,0.0147,55061.433863,0.225168,0.0,78.378,16.6945,13.997,6209.0,False
10460629,31509.52822409672,28512.0,4.861673530515453e-05,525.02,0.0073539,54916.243409,0.057432,0.0,78.378,16.6945,13.997,6209.0,False
10460629,31509.52822409672,28512.0,4.861673530515453e-05,856.65,0.0147,55061.433863,0.225168,0.0,78.378,16.6945,13.997,6209.0,False
10462826,30415.467505876168,28512.0,0.0001232026428378,50.4670319,0.0002985,54965.008667,0.055867,0.03,78.7057,16.0309,14.884,5850.0,False
10464078,73055.71296277473,28512.0,0.0019748652922934,19.4040168,7.51e-05,54966.674182,0.085342,0.2,78.8652,15.669,15.487,4877.0,False
10464666,30818.79880687089,28512.0,3.437958090579966e-05,131.734237,0.0010505,55027.548567,0.033727,0.0,78.932,15.4972,13.395,4899.0,False
10480952,176073.2158297009,17280.0,0.0810393496800881,4.0749064,8e-06,54954.364164,0.032594,0.38,80.8488,11.7037,12.22,-1.0,True
10480982,30353.48152439911,28512.0,0.0001615277745172,19.221388,7.51e-05,54979.108679,0.030146,0.06,80.8696,11.7068,15.341,5876.0,False
10481912,38229.580990971604,28512.0,0.048714418327426,0.4423682,3e-07,54953.718259,0.025536,0.96,80.9434,11.4898,11.855,6593.0,False
10483644,442000.9885798892,8640.0,0.0132274303802083,5.1107711,1.11e-05,54966.31461,0.016241,0.12,81.0679,11.1486,13.985,5781.0,False
10485069,30382.064628781085,28512.0,0.0001957616985654,0.4452718,3e-07,55066.494148,0.087544,0.75,81.2444,10.9191,15.343,5934.0,False
10485137,38475.19428742512,28512.0,0.1245769632640191,0.4452748,3e-07,54954.05837,0.022437,0.72,81.2322,10.9,11.883,6013.0,False
10486425,65205.27789190314,28512.0,0.0036794363104005,5.274816,1.17e-05,54969.708432,0.029458,0.25,81.3809,10.7058,12.465,7018.0,False
10489539,30652.74947322784,28512.0,2.088155182981045e-05,19.7638777,7.65e-05,55006.636779,0.170685,0.28,81.6564,10.1768,12.25,-1.0,False
10490960,491342.92586027115,21600.0,0.0109695078389118,5.6824111,1.3e-05,54966.63684,0.032886,0.23,81.8416,9.9704,14.3,5787.0,False
10491031,189986.12307028295,12960.0,0.1781404423572494,4.3981385,8.9e-06,54957.2663,0.037967,0.42,81.8124,9.9397,13.245,-1.0,False
10491544,31381.830910973636,28512.0,0.0001346478506628,22.7719842,9.4e-05,54996.255223,0.049644,0.1,81.8606,9.8624,13.436,4835.0,False
10514770,161750.3153103581,4320.0,0.0022895322888029,1.8724203,2.6e-06,54965.493405,0.011542,0.26,77.0481,20.5794,15.29,5137.0,False
10528299,34539.65687103807,28512.0,0.1884273333579537,0.3998018,3e-07,54964.631681,0.0237,0.81,78.8899,15.8752,13.967,6115.0,False
10534155,393903.7753689039,28512.0,0.0002009118857061,4.3270923,8.7e-06,55001.026366,0.008963,0.18,79.6076,14.3356,13.404,5517.0,False
10535807,128041.74698417315,8640.0,0.0405085231494804,1.4816559,1.9e-06,54965.699046,0.020446,0.51,79.7716,13.9271,13.873,6234.0,False
10547209,97332.88765649743,28512.0,0.0278892420083447,2.2540395,3.4e-06,54966.508453,0.148836,0.64,81.1187,11.3758,13.695,6630.0,False
10547685,120036.31377360264,8640.0,0.0212010081061907,2.7770216,4.6e-06,54956.454223,0.018225,0.33,81.1693,11.2854,12.309,6165.0,True
10549576,72807.30897257925,28512.0,0.0024788084018947,9.0894658,2.55e-05,54972.078799,0.041666,0.2,81.3369,10.9572,13.015,7492.0,False
10551346,123544.616264875,28512.0,0.0116381600715977,1.4279629,1.8e-06,54964.895392,0.006649,0.59,81.525,10.6744,13.731,5891.0,False
10556068,91446.67940881531,28512.0,0.0114843461283345,2.1171558,3.1e-06,54955.365922,0.131295,0.91,81.9767,9.8946,11.561,7901.0,False
10557008,34422.913991962036,28512.0,0.0993036946222211,0.2654186,2e-07,54964.637009,0.015123,0.8,82.0258,9.7163,14.662,5088.0,False
10583180,30896.02181059576,28512.0,0.0001099485285796,2.6962813,4.4e-06,54966.010891,0.192778,0.48,77.6151,19.1698,15.269,4825.0,False
10583181,116518.44222877423,12960.0,0.0728343820738465,2.6963227,4.4e-06,54955.210895,0.034219,0.47,77.63,19.174,11.009,6231.0,True
10583225,30301.204149290676,28512.0,9.498902165833796e-05,2.6963067,4.4e-06,54966.012006,0.031784,0.48,77.6229,19.1552,14.544,5229.0,False
10586874,46270.604104286635,8640.0,0.2173699438377041,0.5354866,2e-06,54964.747881,0.028997,0.77,78.1195,17.9059,14.099,6640.0,False
10592163,31540.32953754697,28512.0,0.0001121729431387,14.7629466,5.14e-05,54966.772446,0.040971,0.11,78.8947,16.1957,15.095,5482.0,False
10593759,270576.09899596253,8640.0,0.0068335146534924,6.2652097,1.48e-05,54956.476578,0.022881,0.19,79.0382,15.738,13.499,5995.0,True
10599397,80969.13426069089,28512.0,0.0039171710865655,0.9374067,1e-06,54964.910816,0.01471,0.51,79.7263,14.2883,14.546,5278.0,False
10600319,36492.89124913199,28512.0,0.0066903091828293,0.2815156,2e-07,54964.868221,0.016,0.94,79.8916,14.0986,14.941,4848.0,False
10601549,124420.8232962226,28512.0,0.0222434488539771,1.4637734,1.8e-06,54965.807088,0.012672,0.36,79.9757,13.7771,13.318,5259.0,False
10601579,699007.7653619162,17280.0,0.0029231667324162,8.0987542,2.16e-05,54967.774613,0.035764,0.2,79.9801,13.7699,11.587,-1.0,False
10602291,31149.559803114622,28512.0,0.0001169254313514,20.9273614,8.45e-05,54972.324885,0.022581,0.03,80.0343,13.5789,14.877,5812.0,True
10611450,30564.33669782824,28512.0,6.922241143953119e-05,11.6527485,3.63e-05,54997.221223,-1.0,-1.0,81.0954,11.5878,14.403,6257.0,False
10613718,50797.131376782156,4320.0,0.0048363301325021,1.1758779,1.3e-06,54953.886226,0.009901,0.39,81.3634,11.1945,12.735,5080.0,True
10614012,1270716.4039121037,28512.0,0.0025297116878135,132.167312,0.0010505,54982.328475,0.919725,-1.0,81.4017,11.1364,9.715,4859.0,False
10616571,681668.455222223,28512.0,0.007803916640147,23.6731066,0.0001005,54969.956158,0.111899,0.18,81.5699,10.6638,13.057,5544.0,True
10616656,30562.178888698432,28512.0,3.356907712846446e-05,25.285262,0.0001079,54968.965447,0.030704,0.04,81.6488,10.6837,12.138,6248.0,True
10616829,92673.28382194898,8640.0,0.0824014714063084,1.0729341,1.2e-06,54965.293061,0.027919,0.59,81.676,10.6617,13.96,6670.0,False
10618253,37759.79823430502,28512.0,0.1305887378298726,0.4374028,3e-07,54964.985569,0.027951,0.9,81.7323,10.3989,12.809,6118.0,False
10619506,43543.50761176653,28512.0,0.0078704542230755,0.5035552,4e-07,54964.989601,0.027928,0.92,81.9183,10.2308,13.738,6526.0,False
10656508,30822.23835559537,28512.0,0.0001229681128168,124.0358316,0.0010505,54969.014818,0.045427,0.0,78.8393,16.5969,14.989,6072.0,True
10657664,141670.76540224036,28512.0,0.0007933052358038,3.2736988,5.8e-06,54956.769874,0.026373,0.36,79.0042,16.2791,13.234,10564.0,True
10659313,1280779.2307452247,28512.0,0.0005946859052375,15.2493371,5.29e-05,54961.412604,0.024694,0.06,79.1214,15.8008,13.593,6167.0,False
10661783,53204.452133452956,17280.0,0.1129800395565148,1.2313633,1.4e-06,54954.95432,0.039362,0.62,79.4815,15.1661,9.586,7887.0,True
10664416,30739.04245175535,28512.0,9.135709546795503e-05,25.3221744,0.0001106,55022.17439,-1.0,-1.0,79.7445,14.4708,14.856,4996.0,False
10666230,31189.7076967963,28512.0,0.0001260790856547,1.5777967,2e-06,55065.706404,0.015455,0.37,79.9493,14.0544,15.031,5859.0,False
10666242,30535.40735783776,28512.0,9.39989658792534e-05,87.2394801,0.0006381,54986.392335,0.027977,0.0,79.9624,14.0536,14.288,5538.0,True
10679505,488883.96685730753,28512.0,0.0003471753493383,5.6751864,1.29e-05,55000.289961,-1.0,-1.0,81.4916,11.1798,13.835,6408.0,False
10680475,30277.527765266597,28512.0,0.1255234578952744,0.3498321,2e-07,54964.776534,0.019534,0.78,81.5472,10.9907,14.257,6082.0,False
10684673,33272.63174578236,28512.0,0.0001389323361364,0.1925563,1e-07,55026.598808,0.010851,1.0,81.9764,10.3016,11.125,7106.0,True
10686876,113114.07691626904,17280.0,0.0216954719774965,2.6184273,4.2e-06,54953.949815,0.032408,0.45,82.1309,9.9026,11.727,7944.0,True
10710755,416461.6272161129,12960.0,0.0274070019913991,4.8166114,1.02e-05,54966.762895,0.02713,0.22,77.3988,20.3962,14.843,5564.0,False
10711646,63725.952576469936,4320.0,0.0597475009298996,0.7376522,7e-07,54964.686206,0.00932,0.51,77.6001,20.1072,15.787,4339.0,False
10711938,30894.109571118293,28512.0,0.0426552643136248,0.3576039,2e-07,54953.875654,0.018671,0.95,77.5623,19.9695,12.144,-1.0,False
10723143,39867.23106297058,4320.0,0.1266916481208649,0.3076416,2e-07,54964.841306,0.018014,0.79,79.094,16.3014,15.495,5120.0,False
10724533,32169.41720618422,21600.0,0.05783143638883,0.7450918,7e-07,54954.391541,0.041883,0.76,79.279,15.9123,9.038,-1.0,False
10727655,30532.100370040393,21600.0,0.2151519933441075,0.3533655,2e-07,54953.909174,0.018255,0.74,79.602,15.1192,13.433,6074.0,True
10735331,101813.28445720738,28512.0,0.0001490577113001,213.3993424,0.0022831,55107.19748,0.042239,0.0,80.5193,13.28,13.381,6694.0,False
10735519,78385.67995255844,8640.0,0.0013149998960475,0.9070641,9e-07,54954.052963,0.019816,0.56,80.49,13.2164,11.78,4881.0,False
10735988,166465.5747456839,4320.0,0.1027345381283222,1.9271744,2.7e-06,54965.572416,0.018113,0.37,80.5173,13.0934,15.706,5016.0,False
10736223,95461.9513942524,8640.0,0.5325946070414904,1.1050943,1.2e-06,54965.545055,0.024338,0.56,80.5852,13.0469,13.651,7797.0,True
10737574,31627.92522905588,28512.0,0.0781944485738229,0.3656208,2e-07,55000.163394,0.023022,0.9,80.7625,12.7661,13.914,5510.0,False
10743597,70655.12596450577,8640.0,0.0012516045533851,81.1946238,0.0005905,54936.094491,0.029846,0.0,81.3715,11.5356,15.488,5394.0,True
10748621,30661.15232078041,28512.0,0.0001370499080386,286.18,0.0027943,54860.840452,0.097721,0.0,81.8699,10.7438,15.138,5606.0,False
10753734,827200.7261958317,4320.0,0.0024630333691991,19.4066925,7.51e-05,54982.807075,0.031032,0.07,82.2374,9.946,13.564,5446.0,False
10753751,38252.213328919664,28512.0,0.0066100946291656,0.4429618,3e-07,55110.147912,0.024351,0.91,82.2744,9.9606,15.018,5752.0,False
10789421,33617.33641557954,17280.0,0.0022489742931199,0.7768524,7e-07,54953.919448,0.047249,0.85,79.1529,16.2824,11.849,-1.0,False
10794242,616670.446435972,12960.0,0.012194689810872,7.1437058,1.8e-05,54970.803281,0.038205,0.21,79.7675,15.0575,14.17,5459.0,False
10794405,41155.44009630269,12960.0,0.0013451245080428,0.9523775,1e-06,54965.335643,0.026215,0.63,79.8,15.0176,14.713,5479.0,False
10794878,37392.06296298577,8640.0,0.0342567718098666,0.4327707,3e-07,54954.033942,0.025591,0.86,79.7897,14.8676,13.385,5529.0,False
10796477,41930.93933501621,28512.0,0.1288573450219637,0.484966,4e-07,54964.678886,0.027269,0.74,79.977,14.4756,14.107,6213.0,False
10797126,37359.10147758761,8640.0,0.0818792646305644,0.4324399,3e-07,54964.624163,0.067297,0.77,80.0634,14.3223,13.918,6432.0,False
10798605,30545.043106495777,28512.0,0.0001088317566449,56.0481655,0.0003296,54992.166592,0.025264,0.01,80.2621,13.9494,14.967,5057.0,False
10798838,30783.033202208542,28512.0,8.613830388802258e-05,62.1276652,0.0003896,55005.065601,0.033147,0.01,80.2567,13.8762,14.822,5160.0,False
10799558,31674.49914453694,28512.0,0.0618307054512467,0.3664795,2e-07,54964.646317,0.021516,0.91,80.3773,13.717,13.625,6222.0,False
10799735,30797.72483831826,28512.0,9.260843464582064e-05,37.5903,0.0001952,54990.350317,0.035833,0.02,80.4285,13.6927,14.904,5883.0,True
10801703,54092.03654796164,8640.0,0.0121200547826267,0.3130925,2e-07,54964.827035,0.018377,0.85,80.5832,13.1805,14.38,5306.0,False
10809677,30363.002742815454,28512.0,0.0001242317231957,7.0421757,1.76e-05,54970.735027,0.023294,0.17,81.4932,11.5262,13.942,4995.0,False
10809970,38636.348142211114,28512.0,0.0478113451099227,0.4470546,3e-07,54953.657455,0.026104,0.95,81.5076,11.459,13.533,5637.0,False
10815379,76936.27491775343,28512.0,0.0536593794313119,0.8905202,9e-07,55002.316811,0.228004,0.79,81.981,10.5601,11.245,6069.0,True
10816107,186686.9743886717,8640.0,0.043804616091242,2.1615802,3.2e-06,54964.802823,0.02725,0.46,82.127,10.488,13.945,5646.0,False
10818544,58966.87924800479,28512.0,0.0121398783528926,1.3692171,1.6e-06,54954.302973,0.073117,0.9,82.2967,10.0679,11.029,9335.0,False
10845188,31778.495522076322,28512.0,5.935809377281642e-05,249.3619455,0.0027943,55112.68584,0.05225,0.0,77.9831,19.4435,13.867,5663.0,False
10847118,38056.888216884974,28512.0,0.0715446067197696,0.2935526,2e-07,54964.702947,0.017923,0.82,78.3196,18.6759,13.965,5528.0,False
10848459,150084.38608484555,8640.0,0.002619342521976,1.7369522,2.3e-06,54965.093801,0.015988,0.36,78.5209,18.2244,15.597,5555.0,False
10849244,30908.098013858562,28512.0,0.000473813703409,24.261683,0.0001029,54955.979284,0.04375,0.07,78.5724,17.927,12.325,5887.0,False
10854621,32487.770890017684,28512.0,0.1806898960208308,0.3759388,3e-07,54964.622869,0.02215,0.81,79.3255,16.2046,15.533,5744.0,False
10855535,30453.744436624864,28512.0,0.0030434514336704,0.1127824,0.0,54964.629315,0.006374,0.99,79.3949,15.9212,13.87,7555.0,False
10857519,30537.562908728232,28512.0,2.435073355244866e-05,2.0533343,2.9e-06,55000.370133,0.023291,0.45,79.6852,15.396,12.217,6145.0,True
10857589,559635.155091522,4320.0,0.0022559761790976,32.5325264,0.0001591,54980.076438,0.095833,0.12,79.73,15.394,15.354,5589.0,False
10858117,30277.51796849817,28512.0,8.260745362880274e-05,606.11,0.0073539,54848.714621,0.117852,0.0,79.7716,15.2177,14.317,5354.0,False
10858720,41146.81439791425,12960.0,0.3314726167048646,0.9523776,1e-06,54954.858926,0.026309,0.63,79.8058,15.0145,10.971,-1.0,True
10861842,40782.60886002752,28512.0,0.1283655727371627,0.4719432,4e-07,54964.817808,0.028599,0.76,80.2326,14.1956,14.291,7191.0,True
10863286,107117.45467932314,28512.0,0.0009015145314251,3.7238667,7e-06,54955.43462,-1.0,-1.0,80.3896,13.7987,12.966,7071.0,False
10873904,854190.343107533,28512.0,0.0002685770978696,9.8856332,2.85e-05,54996.753766,-1.0,-1.0,81.667,11.5252,13.065,6568.0,True
10874226,31024.76203349776,28512.0,0.0001334314862409,11.9736249,3.8e-05,54972.249779,0.017705,0.05,81.628,11.417,15.175,5930.0,False
10874926,505483.2014485638,4320.0,0.0018354234028429,11.7031072,3.67e-05,54966.720995,0.013987,0.04,81.7472,11.3162,15.003,5737.0,False
10877703,37664.30821097521,28512.0,0.1161294258047606,0.4369367,3e-07,54964.737179,0.025802,0.8,82.0081,10.8095,14.344,6106.0,False
10880490,51501.583216619365,4320.0,0.0616821450307766,0.2980053,2e-07,54964.857887,0.016751,0.75,82.2853,10.2966,15.239,5807.0,False
10904857,269679.5938921948,4320.0,0.0150693527005931,3.1208306,5.5e-06,54997.432212,0.015806,0.2,77.9701,19.8522,14.804,5883.0,True
10905804,32482.331170602418,12960.0,0.0744492625373359,0.7510975,7e-07,54964.887166,0.036829,0.68,78.1217,19.407,14.417,8000.0,False
10905824,117400.50569686435,28512.0,0.0037246049799289,2.7195351,4.4e-06,55003.276777,0.596849,0.8,78.1316,19.3986,12.811,9095.0,False
10909274,1061875.5117825181,4320.0,0.0024990080042942,39.2381401,0.0002024,54981.650885,0.036752,0.03,78.6655,17.9623,12.153,6358.0,True
10916675,36190.803698603115,28512.0,0.0772726004297006,0.4188679,3e-07,54953.700252,0.025655,0.87,79.758,15.454,13.377,6516.0,False
10919564,40106.70496236952,28512.0,0.0005566316110012,0.4621374,3e-07,54861.987523,0.037827,0.81,80.241,14.547,15.708,5474.0,False
10920086,138498.61693556226,28512.0,0.0005352772697561,3.213193,5.6e-06,54965.143665,0.008132,0.37,80.245,14.3625,12.52,6478.0,False
10920314,43645.950887159306,8640.0,0.1648674196581358,0.5051686,4e-07,54953.58661,0.021704,0.64,80.3007,14.3109,13.119,6993.0,True
10920813,802877.1544654599,4320.0,0.0015410341022331,53.7409031,0.0003133,55018.449418,1.338123,0.18,80.345,14.145,13.756,-1.0,False
10923260,643262.9529160637,12960.0,0.0263888695640107,7.436017,1.91e-05,54976.953429,0.028583,0.15,80.7411,13.4926,14.546,5970.0,False
10924462,32484.751536228192,28512.0,0.1107049834430455,0.3753715,2e-07,54953.9228,0.015836,0.67,80.8357,13.1664,13.398,4747.0,True
10924853,181613.87773462845,4320.0,0.0011861677884871,4.2048088,8.4e-06,54965.286281,0.011042,0.1,80.9515,13.0926,15.642,5745.0,False
10925104,841847.8790311331,8640.0,0.0005879863981888,8.041339,2.14e-05,54967.993222,0.025596,0.13,80.944,13.0151,13.738,4450.0,True
10934755,33987.80441996616,21600.0,0.1551126103372461,0.7864843,7e-07,54964.84245,0.041549,0.68,82.0621,10.8975,14.397,7645.0,False
10935310,356816.33600242145,8640.0,0.0180837840499249,4.1287955,8.1e-06,54957.32131,0.017497,0.15,82.1252,10.7735,13.1,5669.0,False
10936427,620496.705726733,28512.0,0.0856487902029869,14.3610225,4.92e-05,54971.842189,0.076277,0.25,82.2695,10.5269,14.419,5082.0,True
10937609,111053.59873143373,12960.0,0.0432551505116035,2.5704313,4.1e-06,54955.908419,0.033212,0.5,82.3936,10.2921,13.43,6016.0,False
10963242,31219.886344329574,28512.0,8.775127564288014e-05,6.1468224,1.45e-05,54968.078534,0.038613,0.21,78.5134,18.6641,14.706,6157.0,False
10965091,30564.325736402487,28512.0,0.1563897250629489,0.2358555,1e-07,54964.696236,0.013589,0.76,78.7688,17.9309,15.28,4718.0,False
10965963,572944.025989841,21600.0,0.0129513076459374,6.6402415,1.63e-05,54965.775223,0.036675,0.22,78.9804,17.6265,13.881,5814.0,True
10972830,117236.05677953793,28512.0,0.0001587105550719,0.6784503,8e-07,54999.995123,0.133327,0.95,79.9716,15.3015,10.173,-1.0,False
10979669,39896.33377899484,21600.0,0.0292132107762656,0.925768,9e-07,54954.500842,0.057198,0.83,80.9033,13.2572,12.333,6697.0,False
10979716,922053.9643917724,8640.0,0.0257278219746453,10.6840564,3.22e-05,54967.082259,0.022285,0.1,80.892,13.235,15.774,3932.0,False
10987439,921942.6113814567,12960.0,0.0052730857048049,10.6745992,3.22e-05,54971.88392,0.02508,0.1,81.8718,11.4624,10.81,6182.0,False
10989032,99739.92151076067,28512.0,0.0026321420411003,2.3050976,3.5e-06,54966.704728,0.013191,0.53,82.0253,11.1156,13.866,8620.0,False
10991769,28599.562808954764,28512.0,3.606420310288806e-05,3.2813452,5.8e-06,55002.672938,0.202793,0.98,82.3704,10.5071,11.126,8412.0,True
10991989,42100.80188867351,8640.0,0.004185789874225,0.974478,1e-06,54954.64791,0.017607,0.54,82.4035,10.4612,10.282,5021.0,True
10992733,799973.8469832825,4320.0,0.0074568664850105,18.5259185,7.1e-05,54977.194097,0.034407,0.08,82.5431,10.3267,15.124,5274.0,False
11012801,31684.87612023282,28512.0,0.0575488979089939,0.3673112,2e-07,54964.730294,0.020383,0.96,77.8662,20.6781,14.224,5936.0,True
11013201,30896.905449385562,28512.0,0.0001137465985609,0.2273937,1e-07,55001.990706,0.013106,0.98,77.9525,20.5223,9.275,7779.0,True
11017077,30622.34045326824,21600.0,0.1302575164385777,0.7085639,6e-07,54965.100945,0.037788,0.68,78.5987,18.8143,13.448,-1.0,False
11021252,282658.26718969614,4320.0,0.0077759289541015,3.2691918,5.8e-06,54966.255394,0.018126,0.22,79.232,17.1903,14.966,6165.0,False
11027722,58594.56186369313,4320.0,0.0005992740007125,0.6781374,6e-07,54965.137801,0.007549,0.47,80.1754,15.0219,14.291,6212.0,True
11029877,178765.8848715436,17280.0,0.005697993423082,4.1388294,8.2e-06,54967.711483,0.036492,0.38,80.5075,14.4067,13.681,6443.0,False
11036301,36959.66250449295,28512.0,0.0248172369654449,0.2852372,2e-07,54964.715182,0.016297,0.95,81.3669,12.6758,15.121,4708.0,False
11038312,47194.22941633446,21600.0,0.0001616313251173,0.5455657,4e-07,55000.0,0.067746,0.85,-1.0,-1.0,-1.0,-1.0,True
11042923,33709.654772131384,28512.0,0.1396109678045019,0.3901623,3e-07,54964.774282,0.021133,0.76,82.0909,11.2233,14.321,6086.0,False
11044668,85987.50300280846,28512.0,0.000176819603309,139.45,0.0011813,54955.001055,-1.0,-1.0,82.3358,10.866,12.346,4959.0,False
11045383,1229526.1580477068,4320.0,0.0026127329714162,41.1667381,0.0002188,54991.939066,0.013816,0.01,82.424,10.7128,13.418,5036.0,False
11069176,31293.478088486627,28512.0,3.621089507894471e-05,15.3796149,5.37e-05,54976.382555,0.041997,0.14,78.2439,19.9687,13.127,5821.0,True
11071207,694212.5944412814,28512.0,0.0063544763023631,8.0496347,2.14e-05,54971.653401,0.036678,0.16,78.6434,19.0557,13.831,6427.0,True
11071278,31777.093648783048,28512.0,2.6979904218050706e-05,55.885225,0.0003296,54992.110514,-1.0,-1.0,78.6293,19.017,11.369,-1.0,False
11073223,663260.0593759379,4320.0,0.0108451101587565,11.5789467,3.59e-05,54964.797021,0.028347,0.11,78.8771,18.2243,15.003,5800.0,False
11076176,60480.341200210816,8640.0,0.2743077420525928,0.6999861,6e-07,54964.837773,0.018781,0.58,79.4211,17.1056,15.667,5034.0,False
11076279,127203.96416118348,8640.0,0.1741633074626246,1.4725851,3.9e-06,54965.926874,0.028297,0.55,79.4076,17.0501,14.206,7130.0,False
11083888,44402.60622837384,4320.0,0.022746213132246,0.3426673,2e-07,54964.685452,0.018174,0.94,80.5686,14.5842,15.093,6284.0,False
11084647,53851.42333909673,4320.0,0.1396607419718067,0.3116736,2e-07,54964.744983,0.019423,0.83,80.6139,14.3243,15.319,5392.0,False
11084782,50684.2391831872,12960.0,0.0219214169776359,0.586535,5e-07,54953.865163,0.034049,0.93,80.6971,14.3145,12.583,8371.0,False
11086270,30301.71312336134,28512.0,2.925830747407416e-05,12.691047,4.09e-05,54970.126393,0.034583,0.1,80.8226,13.8367,12.935,6076.0,True
11091082,33269.39071191262,28512.0,0.1517424317485661,0.3850824,3e-07,54964.777423,0.023201,0.83,81.5009,12.5665,14.721,6294.0,False
11097678,43187.49242635706,28512.0,0.13088655045524,0.9997156,1e-06,54954.857024,0.052921,0.9,82.3512,11.1199,13.22,6493.0,False
11099351,102700.57095796295,8640.0,0.0006129863314945,2.3779549,3.6e-06,54956.044784,0.01642,0.29,82.5184,10.7142,11.639,9353.0,True
11124509,384212.32256590854,8640.0,0.0033651043545922,8.8929049,2.46e-05,54968.730052,0.017213,0.09,78.6671,19.0738,14.735,5417.0,False
11127048,51722.41206267782,4320.0,0.0485138999121916,0.2993229,2e-07,54964.78619,0.016569,0.94,79.0964,18.0611,15.221,5448.0,False
11133313,31213.351310736984,28512.0,2.500778108984128e-05,27.4008932,0.0001226,54998.054769,-1.0,-1.0,80.0216,15.8513,12.238,5993.0,False
11134079,108948.11355703669,28512.0,0.0148935383519283,1.260566,1.5e-06,54965.059101,0.015358,0.44,80.0896,15.6299,14.864,5201.0,False
11135978,37860.741922920766,28512.0,0.0015551057642955,0.2920594,2e-07,54953.926345,0.015543,0.75,80.3893,15.0164,12.331,5004.0,False
11137143,40620.04450108761,4320.0,0.0127648398563496,0.3135334,2e-07,54964.776698,0.018775,0.91,80.5699,14.6501,13.145,5895.0,False
11138155,30549.86232987289,28512.0,0.0001275293894293,4.9593282,1.07e-05,54965.5826,0.016483,0.13,80.7177,14.3451,15.263,5887.0,True
11144556,55559.83973148691,12960.0,0.1027252420430759,0.6429797,5e-07,54954.061015,0.039258,0.84,81.5995,12.597,13.551,6428.0,False
11147276,135382.57200018814,8640.0,0.0200961483234759,3.1330583,5.5e-06,54967.102845,0.020566,0.31,81.8887,11.9833,13.984,5656.0,False
