id,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
6841577,15.5375346,5.71e-05,54973.272656,0.037217,0.09,72.2463,17.2605,14.875,5478.0,False
11768970,15.541353,5.45e-05,54959.413777,0.016572,0.03,82.5818,13.3551,12.658,5038.0,True
3830820,15.582788,5.53e-05,54968.114264,0.025828,0.06,69.2206,15.3974,15.368,3902.0,False
11044779,15.6086226,6.98e-05,55195.822728,0.038629,0.14,82.3463,10.8429,15.466,5362.0,True
4372765,15.6398,0.0002024,55004.5354,0.238643,0.11,72.6613,9.2802,18.231,6282.0,False
9834257,15.6514391,5.53e-05,55003.014878,0.036964,0.1,79.0621,12.7794,12.429,6342.0,False
7601633,15.6638729,5.53e-05,54964.731428,0.016189,0.04,74.8643,13.4708,13.439,5982.0,True
9965691,15.6831951,5.53e-05,54965.930571,-1.0,-1.0,80.6056,10.4029,13.102,6221.0,False
9549472,15.7137908,5.62e-05,54965.097158,0.072513,0.18,80.7529,8.6776,14.049,5571.0,False
11824222,15.8413359,5.62e-05,54978.459897,0.012445,0.02,83.2315,12.3228,14.497,4987.0,False
6233466,15.8733069,0.0001226,55008.613065,0.052301,0.13,76.5644,6.6991,14.679,5400.0,False
7377343,15.9089508,0.0009445,55000.294539,0.038843,0.13,76.681,9.4345,14.406,5965.0,False
2580872,15.9266276,5.71e-05,54978.551299,0.044913,0.12,70.8232,9.2907,14.88,5293.0,False
9291748,15.9269941,5.89e-05,55009.301059,0.070059,0.17,79.1566,10.7154,15.538,5012.0,False
11568987,15.9599451,5.71e-05,55004.508731,0.037756,0.1,82.7335,12.2128,13.235,5941.0,True
11874338,15.9751769,5.71e-05,55000.662796,0.021747,0.12,83.3639,12.3522,13.933,5041.0,False
11408935,15.9950902,5.71e-05,54980.304697,0.064669,0.15,81.9917,13.039,15.284,5660.0,True
4078157,16.0246714,7.23e-05,54960.327077,0.033062,0.07,73.476,7.1909,15.484,5547.0,False
5796675,16.0806761,5.8e-05,54967.517223,0.024754,0.05,74.1665,10.0684,13.653,4628.0,True
9965206,16.2275503,7.37e-05,55196.824579,0.031729,0.09,80.5433,10.4757,15.901,5092.0,False
5622250,16.2942135,5.89e-05,54976.192955,0.037638,0.09,73.5474,10.672,14.203,6215.0,False
8879427,16.3132849,5.89e-05,54969.85316,0.028757,0.07,76.5456,14.4765,14.524,5715.0,False
3729724,16.4187555,5.89e-05,54999.176469,-1.0,-1.0,69.4328,14.6093,12.093,-1.0,False
6421188,16.4343542,6.18e-05,54969.287716,0.037088,0.09,71.4868,17.6728,13.814,5657.0,False
10485250,16.4697832,6.18e-05,55013.886118,0.069579,0.2,81.2835,10.9009,15.788,4957.0,True
6448768,16.4867982,5.99e-05,54981.090131,0.05297,0.13,74.914,10.3393,13.645,5859.0,False
8023317,16.5790023,5.99e-05,54979.733478,0.052909,0.13,75.4709,13.6645,12.887,5625.0,True
5979863,16.6218542,6.08e-05,54966.551875,0.027927,0.07,75.5739,7.9046,15.229,5698.0,False
6847018,16.6621665,5.99e-05,54958.523585,0.025093,0.06,72.9902,15.5373,13.344,6211.0,False
5735878,16.8320824,6.08e-05,54966.17441,0.059794,0.14,76.0797,6.3132,13.125,6045.0,False
7672068,16.8361771,6.08e-05,55005.325304,-1.0,-1.0,74.3423,14.8478,12.434,5942.0,False
7987749,17.030854,6.29e-05,54978.541993,0.027241,0.06,78.7821,7.3457,14.461,5349.0,False
7751562,17.0421586,6.29e-05,54975.425584,0.057028,0.13,75.4993,12.6267,15.252,5951.0,False
8356054,17.0812314,7.95e-05,55282.974394,0.021724,0.07,75.3529,15.1843,15.863,5231.0,False
3342592,17.1773261,6.39e-05,54969.191539,0.061224,0.13,71.0473,10.2608,14.923,5717.0,False
2719873,17.2792902,6.39e-05,54968.273349,0.032901,0.07,71.1098,9.0799,15.16,5086.0,False
9001468,17.3299655,6.39e-05,54975.726452,0.050602,0.12,74.9722,19.01,15.2,4949.0,False
6842345,17.3816119,6.98e-05,55010.171917,0.018727,0.04,72.3381,17.0121,15.567,5834.0,False
6522750,17.4456414,6.39e-05,54968.745463,0.035913,0.09,74.3777,11.5679,11.23,5547.0,True
4044005,17.5119471,6.5e-05,54954.747545,0.012889,0.02,70.327,13.3262,12.336,-1.0,True
6131659,17.5278303,6.5e-05,54960.041397,0.034049,0.09,74.7165,9.7685,12.534,4870.0,True
8075618,17.5612071,6.5e-05,54970.923039,0.020011,0.04,73.2602,19.3126,15.674,5288.0,False
11187837,17.604587,6.62e-05,54968.290311,0.030311,0.09,80.3107,15.4443,15.613,3897.0,True
5546761,17.6706523,6.62e-05,54964.588566,0.10191,0.15,74.5197,8.6371,14.874,5564.0,True
4079530,17.7271,0.0002376,54994.771374,0.027534,0.07,73.6253,7.0473,15.556,5755.0,False
3230787,17.7340523,6.62e-05,54959.183688,0.044793,0.09,70.4925,11.1293,12.553,5669.0,True
6145939,17.7454139,7.8e-05,55006.195223,0.025896,0.05,75.9485,7.5315,12.366,6090.0,False
12251650,17.7619949,6.62e-05,54971.658491,0.016582,0.03,81.6329,18.0162,14.762,4952.0,False
7812175,17.7939247,0.0001952,55002.612666,0.028586,0.06,74.6197,14.8373,16.328,-1.0,False
5807579,17.8443251,6.73e-05,54966.693941,0.031135,0.07,75.1411,8.2262,13.745,-1.0,False
12316447,17.9077,0.0001952,55008.519184,0.035719,0.09,83.9758,13.0614,16.107,5934.0,False
10198109,17.9187428,6.73e-05,54979.392203,0.030471,0.07,77.9904,16.6111,13.776,5592.0,False
8179747,17.9462768,6.73e-05,54969.948861,0.050428,0.11,77.8036,9.6178,14.933,5040.0,False
5284262,17.9633117,6.73e-05,55004.961964,-1.0,-1.0,73.9078,9.2302,13.11,6349.0,False
11923629,17.9732836,6.73e-05,54995.52806,-1.0,-1.0,83.3265,12.5399,12.257,5975.0,False
7177553,17.9964667,6.73e-05,54954.545842,0.029083,0.06,72.3892,17.9155,11.511,-1.0,True
8151107,18.0013083,6.73e-05,55010.277304,-1.0,-1.0,74.3956,16.6527,12.553,6524.0,True
7624297,18.019652,6.85e-05,54981.666613,0.031512,0.07,77.1408,9.224,14.928,5135.0,False
10330495,18.0600812,6.85e-05,54971.610227,0.084595,0.18,78.3062,16.4558,14.724,5132.0,True
9896435,18.0767,0.0002024,54997.328488,0.019852,0.04,79.5225,12.3192,16.636,-1.0,False
4932691,18.1120792,6.85e-05,54967.712673,0.042021,0.1,73.4209,9.1275,13.627,7109.0,False
5876805,18.1730361,8.62e-05,55188.230522,0.071832,0.15,73.6271,11.174,15.927,5559.0,False
4545729,18.3835201,6.98e-05,55011.690434,-1.0,-1.0,70.4731,14.4161,13.111,6096.0,False
5702939,18.3982007,6.98e-05,54996.298368,0.036583,0.09,73.1741,11.7901,14.168,5634.0,False
10992733,18.5259185,7.1e-05,54977.194097,0.034407,0.08,82.5431,10.3267,15.124,5274.0,False
6593363,18.5278243,6.98e-05,54972.256833,0.043398,0.09,73.1047,14.4787,12.893,5865.0,True
9278553,18.610095,7.1e-05,54972.084282,0.031221,0.07,77.5693,13.8894,15.84,5848.0,False
5095269,18.6119616,6.98e-05,54966.865286,0.026717,0.05,72.3336,11.747,13.528,6227.0,False
2010607,18.632296,7.1e-05,54974.489675,-1.0,-1.0,69.7736,10.5638,11.347,6122.0,True
7021177,18.6453284,7.37e-05,55017.497406,0.021714,0.06,73.5404,14.6917,15.511,5684.0,False
9119405,18.6463233,7.1e-05,54972.09116,0.053985,0.11,80.5974,7.5435,13.729,5569.0,False
9838975,18.6928663,7.1e-05,54976.832312,0.029588,0.06,79.6316,11.6747,16.147,5018.0,False
10332789,18.7407263,7.23e-05,54968.206431,0.036371,0.08,78.6423,15.7395,15.861,5893.0,False
8711548,18.778161,7.23e-05,54982.814672,0.265347,0.07,79.4032,8.4964,13.944,6529.0,False
6762829,18.7952663,7.23e-05,54971.667903,0.078533,0.15,73.0573,15.1391,13.941,5640.0,True
2437149,18.7987347,0.0002837,55008.621824,0.044609,0.11,69.9508,10.9136,17.628,5130.0,True
3341934,18.8394967,7.23e-05,54970.768578,0.036673,0.07,71.0279,10.4001,15.291,5992.0,False
11494130,18.9554142,7.23e-05,54962.683855,-1.0,-1.0,79.2865,19.5423,10.988,6330.0,True
11572363,19.0277526,7.23e-05,54998.473402,-1.0,-1.0,83.1695,11.4872,12.426,6069.0,False
3850086,19.1142466,7.37e-05,55012.165119,-1.0,-1.0,71.4627,10.6032,11.239,6230.0,True
12253490,19.1597425,7.37e-05,54974.567551,0.019797,0.04,81.8478,17.2961,15.053,4431.0,False
10480982,19.221388,7.51e-05,54979.108679,0.030146,0.06,80.8696,11.7068,15.341,5876.0,False
9777062,19.2300378,7.37e-05,54965.580711,0.043129,0.08,79.4386,12.0202,12.241,7466.0,True
7375795,19.3007961,7.37e-05,54966.359698,0.054663,0.12,76.4892,9.6635,13.601,-1.0,True
10004546,19.3569135,7.51e-05,54983.981414,-1.0,-1.0,78.0507,15.7101,12.908,5936.0,False
8690001,19.3592717,0.0022831,54986.633046,0.076133,0.14,77.0932,12.7178,14.257,5938.0,False
4649440,19.3707322,7.51e-05,55000.046424,0.013084,0.04,71.7606,11.8296,12.956,5109.0,False
8702921,19.3843829,7.51e-05,54970.214339,-1.0,-1.0,78.6063,9.8487,11.98,4824.0,False
10464078,19.4040168,7.51e-05,54966.674182,0.085342,0.2,78.8652,15.669,15.487,4877.0,False
10753734,19.4066925,7.51e-05,54982.807075,0.031032,0.07,82.2374,9.946,13.564,5446.0,False
10711913,19.4080156,7.8e-05,55007.204177,0.038081,0.08,77.5761,19.9831,15.521,5474.0,False
10518735,19.515,0.0002188,55008.246386,0.028163,0.06,77.6313,19.0681,16.739,5146.0,False
5982353,19.563095,7.51e-05,54967.353946,0.048433,0.1,75.7457,7.5472,11.115,5961.0,True
11242721,19.651205,7.95e-05,54973.099764,0.039917,0.08,80.6078,15.0733,15.536,5788.0,False
11235323,19.6684015,7.65e-05,54965.523185,0.125934,0.29,79.5919,17.5456,13.486,5071.0,True
3547874,19.6921722,7.65e-05,54999.266982,-1.0,-1.0,71.5064,9.8526,10.952,6371.0,True
8197761,19.73845,7.65e-05,55011.448889,0.147568,0.07,79.5081,6.7573,10.656,7068.0,True
6117415,19.7416252,7.65e-05,54969.44649,-1.0,-1.0,73.1882,12.7227,10.543,6282.0,True
10489539,19.7638777,7.65e-05,55006.636779,0.170685,0.28,81.6564,10.1768,12.25,-1.0,False
4055765,19.932,7.8e-05,55004.073161,0.035154,0.1,71.5998,10.8602,12.598,6440.0,True
7436177,19.9335233,0.0013735,54996.882286,0.052514,0.1,74.4484,13.8984,14.575,6270.0,False
3734660,19.9421366,7.8e-05,55004.352911,-1.0,-1.0,70.0749,13.209,12.935,6030.0,False
9016295,19.974483,7.8e-05,54984.654842,0.02716,0.05,76.8497,14.4611,15.217,5819.0,False
5130380,19.983,0.0002276,55009.918408,0.080312,0.16,75.525,5.9907,16.299,5655.0,False
4862625,20.0002491,7.95e-05,54967.819337,0.032114,0.06,74.8691,6.4405,13.718,6149.0,True
5017127,20.0064041,7.8e-05,54991.925594,-1.0,-1.0,73.2651,9.6446,12.51,6195.0,False
9117416,20.0346008,7.8e-05,54978.46625,0.040034,0.17,80.4662,7.9357,13.266,-1.0,False
6449552,20.1488111,7.95e-05,54968.810783,0.049051,0.09,74.9772,10.181,14.904,5357.0,False
8912308,20.174443,7.95e-05,55005.755725,-1.0,-1.0,80.0348,7.8828,11.432,4872.0,False
3749404,20.3063852,7.95e-05,54981.16619,-1.0,-1.0,71.5886,10.0716,10.575,7144.0,True
5872150,20.3551034,8.11e-05,54967.645862,0.04048,0.08,73.1247,12.2243,14.557,5816.0,True
11506235,20.4130553,8.11e-05,54973.016016,0.028334,0.05,81.196,15.1803,14.874,5676.0,False
9661869,20.4271,0.0002376,55009.775821,0.070205,0.04,79.9666,10.5841,16.677,5915.0,False
11869052,20.545495,8.11e-05,54970.909481,0.022169,0.03,82.7068,13.6581,12.003,5525.0,True
9291629,20.686104,8.28e-05,54967.618459,1.385689,0.53,79.1275,10.7321,13.957,4629.0,False
11970288,20.7023187,8.11e-05,55008.521606,-1.0,-1.0,83.0776,13.2585,11.308,6690.0,False
7105574,20.7260663,8.28e-05,54976.200686,0.039866,0.08,73.6852,14.6651,14.069,5765.0,False
9284741,20.7292642,8.28e-05,54974.226901,0.027373,0.09,78.3517,12.2883,14.807,5085.0,False
9837578,20.733749,8.28e-05,54965.84583,0.037101,0.08,79.5413,12.0434,15.726,5359.0,True
9596089,20.83899,0.0038107,55008.172562,0.014885,0.03,79.2689,11.5464,16.583,5177.0,False
8569819,20.8499218,8.28e-05,54970.557967,0.090289,0.17,77.9919,10.4824,13.04,7137.0,False
10258558,20.8678557,8.45e-05,54969.403096,0.035651,0.11,77.2931,18.565,14.492,5862.0,False
7122259,20.882168,0.0001054,55292.799998,0.048118,0.12,75.397,11.0609,15.6,6122.0,False
10602291,20.9273614,8.45e-05,54972.324885,0.022581,0.03,80.0343,13.5789,14.877,5812.0,True
8211605,20.979525,0.0001054,55001.675748,0.141374,0.04,73.4704,19.3764,15.486,4995.0,False
10228942,21.0254417,8.45e-05,54960.196457,0.040718,0.08,81.479,9.7131,13.079,6361.0,False
4247092,21.0564163,8.45e-05,55004.129544,-1.0,-1.0,70.3237,13.9495,14.169,5565.0,True
9786821,21.1200186,8.45e-05,54962.007795,0.014194,0.02,80.4769,10.02,11.51,-1.0,True
5091614,21.1424579,8.45e-05,54971.390914,0.032565,0.06,72.0288,12.5085,14.083,5820.0,False
9673173,21.29474,8.62e-05,54980.095925,0.046439,0.09,81.0947,8.5518,13.731,5838.0,False
10319590,21.3204594,8.62e-05,54965.716743,0.085213,0.09,76.7456,20.3503,13.729,5518.0,False
6388770,21.3419702,8.62e-05,55009.786615,0.214152,0.43,76.5146,7.2637,13.87,6073.0,False
5193386,21.3782936,8.62e-05,54980.203835,0.166592,0.32,73.5322,9.6857,13.998,4797.0,True
2437505,21.476422,0.0001407,54982.261859,0.03346,0.06,69.9671,10.8998,17.29,-1.0,False
2697935,21.5133595,0.0001029,55008.46944,-1.0,-1.0,69.1922,12.953,10.63,4883.0,False
5460835,21.5392736,8.81e-05,54977.153537,0.032896,0.06,74.3896,8.7263,14.293,5864.0,False
9474969,21.5705056,8.62e-05,54984.792516,0.092816,0.17,79.3296,11.0562,12.462,6085.0,True
1026957,21.7613058,8.81e-05,54956.017106,0.011314,0.01,69.3933,9.7104,12.559,4845.0,True
4252226,21.8589584,9e-05,54984.262196,0.039068,0.07,70.8906,12.6315,13.916,5650.0,False
5175668,21.8821152,8.81e-05,55007.260809,-1.0,-1.0,71.6796,13.3305,13.342,6234.0,False
4769799,21.9293139,8.81e-05,54968.505532,0.061744,0.12,74.4552,6.9982,10.946,4911.0,True
7050060,22.044,9e-05,55012.472816,-1.0,-1.0,76.3971,8.9919,12.999,-1.0,False
8167978,22.0527157,9.83e-05,55006.605818,0.035626,0.06,76.4846,12.0103,15.44,5301.0,False
11519226,22.1607147,9e-05,54973.018008,0.021853,0.03,82.8483,11.7928,13.034,5646.0,True
11288684,22.2100629,9.2e-05,54998.318341,-1.0,-1.0,79.7049,17.5087,13.78,-1.0,False
8322564,22.2588457,9e-05,55005.671918,-1.0,-1.0,78.831,8.2601,12.421,5355.0,False
11656302,22.2648087,9.2e-05,54983.837403,0.063683,0.11,80.7193,16.8229,14.626,5172.0,False
4633434,22.2712087,9.4e-05,54967.759142,0.027815,0.04,69.8096,16.1612,15.362,4902.0,False
11859811,22.3141477,9.2e-05,54967.210262,-1.0,-1.0,81.3458,16.5919,10.833,-1.0,False
7975727,22.418315,9.2e-05,54983.378958,0.038808,0.07,77.6708,9.1488,14.479,5153.0,False
8559863,22.4704963,9.2e-05,54976.284087,0.045994,0.08,76.7672,12.8625,12.723,5154.0,True
8364969,22.5719568,9.4e-05,54978.033983,0.025223,0.03,76.5176,12.8517,15.45,5431.0,False
11506938,22.5747805,9.2e-05,55004.625793,-1.0,-1.0,81.2896,14.9747,11.612,6373.0,False
4649305,22.6511384,9.4e-05,54973.336784,-1.0,-1.0,71.7641,11.8605,13.682,6742.0,True
8210721,22.6728162,9.4e-05,54971.142082,0.048256,0.08,73.2901,19.7695,14.274,5412.0,False
10491544,22.7719842,9.4e-05,54996.255223,0.049644,0.1,81.8606,9.8624,13.436,4835.0,False
10491554,22.7721203,0.0002024,54996.216235,0.049217,0.07,81.8607,9.8612,15.018,5785.0,False
12017140,22.8452421,9.61e-05,54982.956652,0.037556,0.06,82.8417,14.0678,13.883,6026.0,False
4144236,22.9134572,9.4e-05,54973.645777,0.025487,0.03,70.4863,13.2117,11.856,6346.0,True
8095275,23.0073495,9.61e-05,54919.890796,2.498918,-1.0,75.9235,13.0742,13.606,4683.0,False
4178389,23.2105233,9.83e-05,54967.38524,0.020342,0.02,73.4827,7.4558,14.228,5645.0,True
6963171,23.3082187,0.0015784,54997.777557,-1.0,-1.0,76.1747,9.246,14.106,5931.0,False
10418797,23.3553477,9.83e-05,54979.477764,0.029766,0.04,81.1161,10.9629,15.278,5556.0,True
10616571,23.6731066,0.0001005,54969.956158,0.111899,0.18,81.5699,10.6638,13.057,5544.0,True
5986209,23.7379705,0.0001259,55297.374713,0.023134,0.03,76.0921,7.0112,15.147,5345.0,False
9838060,23.8158285,0.0001407,55059.287573,0.024932,0.03,79.5734,11.9293,16.029,5365.0,False
6672229,23.8323739,0.0001079,55023.882992,0.042837,0.09,72.3398,16.3679,15.581,5487.0,False
7837302,23.8371361,0.0001005,54982.935571,0.03967,0.06,77.4028,9.2884,13.722,-1.0,True
8823868,23.8761357,0.0001005,54988.008633,0.088534,0.16,77.7892,11.7294,11.409,9751.0,True
9097120,23.8996529,0.0001005,54974.182416,0.024608,0.03,78.5185,11.3579,15.453,5957.0,False
5090690,24.0233248,0.0001005,54961.588331,0.024263,0.04,71.905,12.6975,13.252,-1.0,True
9658118,24.0599949,0.001923,55005.057346,0.06071,0.11,79.5375,11.3688,14.158,6225.0,False
3757588,24.0899809,0.0001029,54987.285063,0.073726,0.12,72.3893,8.671,14.94,5214.0,False
7821010,24.2382426,0.0001029,54969.615845,0.024871,0.03,75.6864,12.6856,10.816,6298.0,True
7019489,24.259843,0.0001293,54965.481782,0.027534,-1.0,73.3787,15.1801,15.962,5283.0,False
10849244,24.261683,0.0001029,54955.979284,0.04375,0.07,78.5724,17.927,12.325,5887.0,False
8027591,24.2744321,0.0001029,54994.397704,-1.0,-1.0,75.9531,12.7733,11.42,-1.0,False
5553652,24.3282319,0.0001054,54974.041196,0.041276,0.06,75.1039,7.6491,15.952,5143.0,False
6041734,24.3400239,0.000133,54969.058105,0.028222,0.04,73.6759,11.5,15.28,5994.0,False
8098728,24.485,0.0001029,55068.427936,0.286441,0.35,76.3466,12.2703,10.8,6404.0,True
9761882,24.5859785,0.0001054,55006.714634,0.044466,0.06,77.3775,16.3133,15.598,5298.0,False
11974540,24.6691944,0.0001054,54965.863261,0.059179,0.09,83.6681,12.2654,13.224,6507.0,True
3128793,24.6793813,0.0001054,54970.770924,0.122631,0.23,71.8154,8.312,14.633,4371.0,True
7670617,24.7038442,0.0001054,54969.128128,0.04424,0.07,74.2001,15.3266,15.517,4876.0,False
10268809,24.7089993,0.0001054,54971.999951,0.034276,0.05,78.6809,15.2807,13.737,5787.0,False
4950557,24.7147912,0.0001054,54957.777142,0.031492,0.04,74.9715,6.5005,12.526,6052.0,True
10215422,24.8470804,0.0001079,54987.126909,0.043556,0.07,80.0913,12.116,14.608,5427.0,False
4459068,24.9559946,0.0001079,54957.137809,-1.0,-1.0,71.5362,11.8212,11.458,8908.0,True
11391755,25.1041145,0.0001135,54979.433856,0.166924,0.16,79.3851,18.6487,15.527,5876.0,True
5983348,25.1507843,0.0001079,54983.344883,0.048482,0.08,75.8145,7.4059,15.048,5680.0,False
7767733,25.198302,0.0001368,55202.008051,0.032853,0.05,77.2962,9.3066,15.94,5699.0,False
10616656,25.285262,0.0001079,54968.965447,0.030704,0.04,81.6488,10.6837,12.138,6248.0,True
7375348,25.3091256,0.0001079,54979.197244,0.050769,0.09,76.4973,9.7561,11.472,-1.0,True
12302391,25.3217327,0.0001106,54972.686018,0.028505,0.03,81.9569,17.5003,15.128,5869.0,False
10664416,25.3221744,0.0001106,55022.17439,-1.0,-1.0,79.7445,14.4708,14.856,4996.0,False
10651945,25.3669964,0.0001135,55022.547521,0.036663,0.06,78.121,18.1501,15.538,5946.0,False
11502172,25.4319585,0.0001106,54968.617081,0.033727,0.05,80.5844,16.4988,14.164,5571.0,False
11521048,25.7028687,0.0001135,54976.417479,0.020393,0.03,83.0722,11.3967,14.917,5361.0,False
4773155,25.7060003,0.0001106,54989.837466,0.361424,0.02,74.7258,6.5639,13.592,5447.0,False
5553624,25.7620711,0.0001135,54972.733739,0.086419,0.13,75.1166,7.6603,14.231,5358.0,False
6147573,25.8368331,0.0001135,54970.363385,0.038433,0.07,76.1487,7.2979,13.347,5503.0,False
3858949,25.9511387,0.0001135,54987.883881,0.082366,0.26,72.3109,9.0108,14.576,5219.0,False
3858884,25.9519309,0.0001135,54961.928697,0.095929,0.14,72.3046,9.021,9.277,-1.0,True
3858879,25.9523109,0.0001135,55013.750021,0.096759,0.19,72.3156,9.0278,15.112,5658.0,False
8155584,26.017915,0.0038107,54990.299579,0.026521,0.04,75.0261,15.1008,15.032,6053.0,False
5771961,26.0664367,0.0001163,55009.861435,-1.0,-1.0,71.2546,16.0905,10.561,6977.0,True
5217586,26.0688098,0.0001163,55080.403814,0.05075,0.08,75.4531,6.1723,14.106,5387.0,False
5129777,26.1585303,0.0001163,55001.264573,-1.0,-1.0,75.4231,6.0256,12.881,8124.0,False
7971389,26.3496135,0.0001163,54969.462453,0.021616,0.03,77.2653,9.9717,14.098,5791.0,False
9016693,26.3680271,0.0001163,55002.583038,-1.0,-1.0,76.8364,14.3348,11.635,7020.0,False
8445775,26.5082709,0.0001163,54982.621176,0.027782,0.04,78.3609,9.4817,13.876,5957.0,False
2720096,26.6746797,0.000133,55003.029283,-1.0,-1.0,71.0796,9.0213,13.047,4832.0,False
7049486,26.718425,0.0001193,54971.05084,0.050429,0.09,76.3433,9.0721,13.144,-1.0,False
4840327,26.7371326,0.0001193,54979.846591,0.030975,0.04,72.9512,9.8375,12.688,5802.0,False
6025124,26.8377244,0.0001226,54991.124338,0.011879,0.01,71.7023,15.9515,14.426,5931.0,False
9846348,26.8931569,0.0001193,55012.949002,0.015601,0.01,80.5271,10.231,13.754,5845.0,True
5098444,26.9489863,0.0001193,54984.022681,0.081557,0.14,72.7091,11.0677,13.771,4615.0,True
4931073,26.9512358,0.0001193,54956.971242,0.052407,0.08,73.2937,9.4166,11.957,6453.0,True
6023859,27.0098782,0.0001407,55109.33776,0.013169,0.01,71.4494,16.3806,15.483,3928.0,False
6042214,27.0462338,0.0001226,54977.908143,0.020238,0.02,73.7276,11.4013,14.173,6089.0,False
12356914,27.3074554,0.0001226,54976.508322,0.028766,0.03,82.7871,15.8124,15.529,5368.0,False
9632895,27.3220462,0.0001226,54965.424466,0.041092,0.06,76.0671,19.0264,13.552,5425.0,True
5306720,27.3645235,0.000154,54976.473523,0.021974,0.03,75.7062,6.0716,15.244,5941.0,False
11133313,27.4008932,0.0001226,54998.054769,-1.0,-1.0,80.0216,15.8513,12.238,5993.0,False
6146838,27.4672014,0.0001226,54976.671867,0.026692,0.03,76.0885,7.4042,13.182,5338.0,False
8415863,27.5337993,0.0001226,54980.240265,0.025433,0.03,74.6721,17.1717,12.921,-1.0,False
9941387,27.6596084,0.0001259,54974.247137,0.024944,0.03,77.4801,16.9109,14.706,5150.0,False
4376644,27.6777043,0.0001259,54979.117929,0.014917,0.01,73.0332,8.6865,13.767,5805.0,True
8572936,27.7958079,0.0001259,54979.723069,0.031301,0.04,78.3387,9.8902,14.875,5706.0,True
7668648,27.8185899,0.0001259,54963.315401,0.054044,0.08,73.9081,15.9242,15.325,5875.0,True
6775985,27.955,0.0050535,54994.306019,0.025435,0.03,74.4765,12.0628,14.069,6540.0,False
4142768,27.991603,0.0001259,54992.650873,-1.0,-1.0,70.3362,13.6305,12.12,5401.0,False
8973000,28.0278725,0.0001259,54991.347496,0.104077,0.14,79.3517,9.2633,14.594,5294.0,False
6504534,28.1625998,0.000133,54976.717044,0.020502,0.02,72.2647,16.1573,14.216,4788.0,True
7837526,28.2972104,0.0001293,54970.233934,0.025733,0.03,77.4126,9.2421,12.796,6065.0,False
11359305,28.4871148,0.0001293,54965.871514,0.024857,0.02,82.2277,12.2736,13.363,6101.0,False
9847239,28.5078911,0.0001293,54965.792183,0.020553,0.02,80.5811,10.0651,14.876,5883.0,False
2998124,28.5978844,0.0001293,54957.385528,0.056015,0.08,71.3787,8.9202,13.119,6374.0,False
9426071,28.714204,0.000133,54986.893812,0.038191,0.05,80.5029,8.7952,13.765,6425.0,False
8143170,28.785943,0.0001293,54970.113064,0.101593,0.15,73.2136,19.6846,12.85,4957.0,True
7136958,29.0158532,0.0001696,55192.616323,0.055603,0.08,76.7873,8.6294,15.546,5553.0,False
10223616,29.1245827,0.000133,54975.144652,0.09313,0.03,80.9928,10.5626,15.187,4375.0,True
10030778,29.4731603,0.0001696,55194.203801,0.041755,0.07,81.0961,9.7497,15.957,5607.0,False
5621125,29.6,0.0001368,55010.236276,0.052712,0.08,-1.0,-1.0,-1.0,-1.0,True
11769801,29.7082201,0.0001368,54984.647171,-1.0,-1.0,82.7599,13.1526,11.549,6229.0,True
6307537,29.7445241,0.0001368,54960.659013,0.177726,0.25,76.1992,7.6043,11.753,-1.0,True
6431670,29.911485,0.0002985,55097.476729,0.04363,0.05,73.0003,14.262,16.128,5103.0,True
10320341,30.1146913,0.0001407,54991.528272,0.035527,0.04,76.8613,20.0426,14.482,6061.0,False
6778289,30.13015,0.0001407,54955.099947,0.081555,0.11,74.7066,11.5834,13.076,6320.0,False
3098194,30.4765309,0.0001451,54969.971978,0.060392,0.1,69.0094,14.1354,13.901,5328.0,False
3340313,30.5537,0.0004153,55006.985602,0.191221,0.05,70.8584,10.6865,16.245,6208.0,False
9957659,30.6945523,0.0004153,54988.747186,0.037495,0.04,79.6914,12.1341,15.496,5932.0,False
9957668,30.6953345,0.0001451,54958.024623,0.037485,0.04,79.6941,12.1337,12.508,6072.0,True
7023960,30.882537,0.0001451,54984.52955,0.043153,0.05,73.8953,13.9636,14.857,5768.0,True
4847843,30.9597261,0.0001451,55003.408791,0.038499,0.06,73.688,8.5392,13.405,5394.0,False
4847832,30.9602366,0.0001451,54972.43416,0.039027,0.08,73.6832,8.5392,12.45,5648.0,False
6042663,30.9717687,0.0001451,54984.531429,0.050474,0.07,73.7726,11.2997,15.596,5354.0,False
4540632,31.0053991,0.0001494,54983.860796,0.018052,0.01,69.7085,16.0733,14.991,4818.0,False
3938073,31.0243119,0.0001451,54960.840071,0.046919,0.06,69.7957,14.3388,12.512,5744.0,True
10092506,31.0416748,0.0001451,54997.352307,-1.0,-1.0,80.982,10.2031,11.21,6526.0,True
9772531,31.2016886,0.0001494,54985.205319,0.017182,0.01,78.8263,13.1081,15.798,3871.0,False
8480642,31.5912217,0.0001494,54995.499925,0.017377,0.01,74.7165,17.2274,13.687,5006.0,False
12105785,31.9530294,0.0001494,54975.707431,0.051942,0.06,81.59,17.3032,13.032,5349.0,True
8560861,31.9732325,0.000154,54966.867732,0.08304,0.12,76.9427,12.6224,8.5,7647.0,True
8560840,31.9738413,0.000154,54966.854549,0.07263,0.18,76.9258,12.6184,15.527,4773.0,False
9418994,32.0038006,0.000154,54969.49416,0.027822,0.03,79.7974,9.9981,13.396,5053.0,False
