title  Photometry data for APASS_J200615.5+442725 from search centered on 20_06_15.5_+44_27_24.6 using the apass calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
APASS_J200615.5+442725	2415717.455917	1901.909468	12.39	 0.19	13.88	301.56488	 44.45701	-51.2	0.199	ac02014	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2415720.497452	1901.917801	12.76	 0.23	13.35	301.56382	 44.45670	-67.1	0.284	ac02030	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2415730.515422	1901.945248	12.21	 0.34	12.37	301.56326	 44.45575	-87.7	0.774	ac02071	151	33562624	1349386242	4480	0.000700	13,25	1,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2415883.719095	1902.364984	12.36	 0.09	14.70	301.56475	 44.45721	 24.4	0.395	i28791	156	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415883.749914	1902.365068	12.25	 0.15	15.04	301.56471	 44.45727	 21.3	0.255	i28793	156	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415900.729540	1902.411588	12.11	 0.16	13.03	301.57175	 44.45857	 86.3	0.623	ac02592	151	0	1349451776	4480	0.000700		16,17,18,19,21,22,28,30	7,8,12
APASS_J200615.5+442725	2415921.634266	1902.468861	12.35	 0.14	13.75	301.56494	 44.45703	 47.7	0.374	i28910	152	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2415921.663354	1902.468941	12.26	 0.11	14.56	301.56461	 44.45709	-85.1	0.172	i28911	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415921.722223	1902.469102	12.33	 0.09	14.26	301.56504	 44.45713	-77.1	0.141	i28912	151	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2415928.814510	1902.488533	12.01	 0.21	14.74	301.56490	 44.45731	 61.9	0.171	i28922	151	33554560	1349388288	529	0.000700	7,25	11,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415941.779740	1902.524054	12.36	 0.37	12.53	301.56218	 44.45727	-89.6	0.048	ac02678	130	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2415945.641365	1902.534634	12.44	 0.12	14.56	301.56479	 44.45709	-20.8	0.282	a06032	151	1342210048	1080688640	640	0.007500	15,28,30	17,19,21,22,30	7,9
APASS_J200615.5+442725	2415970.577723	1902.602953	12.38	 0.06	15.17	301.56472	 44.45723	 87.6	0.139	i29064	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2415970.646286	1902.603141	12.67	 0.22	13.37	301.55982	 44.45750	 74.1	0.413	i29068	152	41943168	1349388291	529	0.000700	7,23,25	0,1,11,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415975.807169	1902.617280	12.30	 0.08	15.15	301.56459	 44.45705	 64.7	0.108	i29105	152	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2415975.817557	1902.617308	12.35	 0.09	13.22	301.56459	 44.45734	 84.1	0.262	i29106	152	128	1349451776	656	0.000700	7	16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2415985.646863	1902.644238	12.97	 0.22	13.70	301.56802	 44.45954	 68.4	0.563	i29146	151	75497600	1349388291	529	0.000700	7,23,26	0,1,11,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415989.545184	1902.654918	12.31	 0.08	14.91	301.56464	 44.45709	 41.7	0.209	i29179	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415989.667072	1902.655252	12.31	 0.08	15.59	301.56472	 44.45726	-43.2	0.087	i29182	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2415989.752255	1902.655486	12.55	 0.12	13.92	301.56485	 44.45724	 60.4	0.345	i29186	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416030.539927	1902.767233	12.48	 0.37	12.97	301.56271	 44.45633	 56.2	0.269	ac02865	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416030.589443	1902.767368	12.27	 0.48	12.30	301.56407	 44.45938	 14.0	0.267	ac02866	130	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416032.665278	1902.773056	12.62	 0.27	12.87	301.56300	 44.45525	 31.6	0.509	ac02882	151	67117056	1349388291	256	0.000700	13,26	0,1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416032.727259	1902.773225	12.98	 0.18	13.46	301.56427	 44.45833	 17.8	0.465	ac02883	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416033.557592	1902.775500	12.41	 0.18	13.15	301.56441	 44.45614	-11.2	0.187	ac02888	130	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416044.659383	1902.805916	12.28	 0.20	12.68	301.56540	 44.45891	 31.0	0.428	ac02920	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416052.531234	1902.827483	12.33	 0.16	13.54	301.56485	 44.45766	  1.5	0.318	ac02946	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416055.541952	1902.835731	12.39	 0.22	15.29	301.56495	 44.45712	-45.9	0.332	i29486	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416061.515598	1902.852098	12.42	 0.18	12.79	301.56521	 44.45728	-63.4	0.247	ac02978	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416082.447245	1902.909445	12.43	 0.23	12.85	301.56485	 44.45798	-25.4	0.302	ac03018	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416090.451362	1902.931374	12.44	 0.23	13.23	301.56458	 44.45607	 24.1	0.502	ac03048	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416108.459668	1902.980711	12.63	 0.25	13.49	301.56423	 44.45710	 20.6	0.215	ac03100	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416111.445832	1902.988893	12.17	 0.20	12.20	301.56062	 44.45519	 43.9	0.469	ac03104	151	8320	1349386240	385	0.000700	7,13	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2416132.464094	1903.046477	12.28	 0.08	13.75	301.56470	 44.45695	 85.8	0.311	i29829	156	128	1349451776	656	0.000700	7	16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416148.912928	1903.091542	12.31	 0.12	14.25	301.56504	 44.45741	-48.6	0.271	i29936	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416148.952749	1903.091651	12.20	 0.11	13.55	301.56478	 44.45743	 79.0	0.196	i29938	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416159.892904	1903.121624	12.61	 0.16	13.18	301.56413	 44.45585	 -4.7	0.346	i29985	156	128	1349451779	656	0.000700	7	0,1,16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416166.865513	1903.140727	12.41	 0.13	13.19	301.56477	 44.45818	 36.2	0.236	i30043	156	128	1349451778	656	0.000700	7	1,16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416170.815497	1903.151549	12.50	 0.13	13.49	301.56462	 44.45701	 66.6	0.171	i30096	152	1342210176	1080688640	656	0.000700	7,15,28,30	17,19,21,22,30	4,7,9
APASS_J200615.5+442725	2416170.894102	1903.151765	12.34	 0.06	14.65	301.56484	 44.45725	 28.0	0.109	i30098	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416170.929767	1903.151862	12.46	 0.16	12.93	301.56574	 44.45724	-88.3	0.390	i30100	151	8320	1349386240	657	0.000700	7,13	17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416180.861054	1903.179071	12.31	 0.08	14.27	301.56484	 44.45728	-87.1	0.245	i30163	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416180.893258	1903.179160	12.51	 0.14	12.75	301.56508	 44.45717	 19.5	0.505	i30165	156	8320	1349386240	657	0.000700	7,13	17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416180.921999	1903.179238	12.21	 0.10	14.00	301.56444	 44.45718	-67.2	0.121	i30167	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416199.822804	1903.231021	12.25	 0.07	14.59	301.56471	 44.45739	-64.6	0.222	i30221	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416199.901756	1903.231238	12.51	 0.11	12.99	301.56531	 44.45757	-81.7	0.375	i30224	152	8320	1349386240	657	0.000700	7,13	17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416217.753864	1903.280148	12.32	 0.11	13.00	301.56482	 44.45716	-76.3	0.271	i30302	151	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416217.772564	1903.280199	12.42	 0.14	13.22	301.56452	 44.45747	 74.5	0.222	i30304	152	128	1349451776	656	0.000700	7	16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416226.839435	1903.305040	12.32	 0.09	15.11	301.56469	 44.45724	 49.1	0.208	i30360	151	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416233.769722	1903.324027	12.36	 0.09	15.54	301.56477	 44.45729	 57.1	0.111	i30388	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416235.773701	1903.329517	12.36	 0.09	14.93	301.56467	 44.45723	 32.9	0.155	i30407	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416235.793439	1903.329571	12.23	 0.18	12.76	301.56563	 44.45859	-63.0	0.523	i30408	156	8388736	1349451778	656	0.000700	7,23	1,16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416244.769965	1903.354164	12.16	 0.17	12.82	301.56464	 44.45759	 60.6	0.213	i30448	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416252.747793	1903.376021	12.36	 0.12	13.78	301.56469	 44.45732	-12.3	0.255	i30505	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416256.695152	1903.386836	12.25	 0.09	14.30	301.56522	 44.45714	 21.7	0.073	i30540	157	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416256.711774	1903.386882	12.32	 0.06	14.54	301.56483	 44.45725	 34.6	0.266	i30541	157	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416258.808905	1903.392627	12.22	 0.13	14.89	301.56481	 44.45719	 58.6	0.137	i30559	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416258.832453	1903.392692	12.33	 0.10	14.40	301.56500	 44.45703	-76.0	0.141	i30561	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416259.815569	1903.395385	12.32	 0.09	13.90	301.56497	 44.45701	 28.6	0.323	i30568	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416266.788455	1903.414489	12.28	 0.16	13.72	301.56477	 44.45685	 15.6	0.407	i30604	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416267.716509	1903.417032	12.33	 0.06	14.42	301.56475	 44.45721	 50.6	0.222	i30606	151	128	1349451776	656	0.000700	7	16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416267.819703	1903.417314	12.34	 0.07	13.66	301.56462	 44.45713	 76.7	0.267	i30608	152	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2416289.716873	1903.477307	11.07	 0.20	11.98	301.56056	 44.45647	 -3.9	0.224	ac03730	130	100663296	1349386243	384	0.000700	25,26	0,1,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416299.596743	1903.504375	12.32	 0.11	14.23	301.56452	 44.45728	 79.7	0.187	i30644	152	128	1349451776	656	0.000700	7	16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416299.786507	1903.504895	12.33	 0.12	13.44	301.56502	 44.45736	 86.6	0.218	i30647	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416309.675102	1903.531987	12.59	 0.26	13.04	301.56394	 44.45839	 82.6	0.360	am02115	131	8320	1349386240	385	0.000700	7,13	17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2416321.726243	1903.565003	12.43	 0.14	15.88	301.56477	 44.45707	 82.6	0.106	i30672	152	128	1349454848	593	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,4,6,9
APASS_J200615.5+442725	2416321.772990	1903.565131	12.21	 0.20	16.11	301.56498	 44.45730	 -4.0	0.148	i30673	152	128	1349454848	593	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,4,6,9
APASS_J200615.5+442725	2416321.807965	1903.565227	12.36	 0.06	14.78	301.56465	 44.45702	 77.9	0.106	i30675	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416321.853327	1903.565352	12.33	 0.07	14.69	301.56475	 44.45713	 72.3	0.189	i30677	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416323.763403	1903.570585	12.79	 0.16	13.27	301.56290	 44.45815	 27.3	0.280	ac03789	151	8192	1349453824	256	0.000700	13	11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416340.785673	1903.617221	12.21	 0.08	14.54	301.56457	 44.45705	 65.7	0.215	i30706	152	33554560	1349386240	657	0.000700	7,25	17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416340.817529	1903.617308	12.15	 0.11	14.63	301.56488	 44.45719	 82.1	0.130	i30707	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416340.848694	1903.617394	12.39	 0.10	14.48	301.56477	 44.45724	 81.3	0.308	i30708	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416340.869124	1903.617450	12.29	 0.15	12.70	301.56487	 44.45742	-84.9	0.205	i30709	152	8320	1345191936	641	0.000700	7,13	17,18,19,21,28,30	0,7,9
APASS_J200615.5+442725	2416342.641356	1903.622305	12.27	 0.08	13.97	301.56480	 44.45771	 33.3	0.177	i30721	157	33554560	1349386240	641	0.000700	7,25	17,18,19,21,22,28,30	0,7,9
APASS_J200615.5+442725	2416342.710264	1903.622494	12.33	 0.11	14.46	301.56490	 44.45702	-57.4	0.159	i30724	157	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2416345.560095	1903.630302	12.37	 0.11	14.53	301.56464	 44.45727	 -0.4	0.259	i30738	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416345.601648	1903.630415	12.29	 0.09	15.30	301.56482	 44.45722	 82.2	0.072	i30740	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416345.674711	1903.630616	12.27	 0.11	14.62	301.56471	 44.45726	 72.5	0.167	i30743	151	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2416345.802140	1903.630965	12.38	 0.09	14.64	301.56496	 44.45726	 71.0	0.230	i30746	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416354.641423	1903.655182	12.26	 0.12	15.65	301.56461	 44.45711	 64.9	0.247	i30779	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416354.727990	1903.655419	12.22	 0.09	15.11	301.56505	 44.45714	-37.0	0.092	i30782	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416354.774738	1903.655547	12.41	 0.09	14.54	301.56480	 44.45725	 67.8	0.165	i30785	151	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416366.542002	1903.687786	12.41	 0.26	12.87	301.56415	 44.45669	 56.2	0.285	ac03906	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416370.540003	1903.698740	12.20	 0.12	14.68	301.56489	 44.45699	 -3.4	0.040	i30863	157	33554560	1349388288	529	0.000700	7,25	11,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416370.631417	1903.698990	12.23	 0.10	14.50	301.56503	 44.45694	 73.8	0.174	i30867	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416372.784848	1903.704890	12.20	 0.07	14.57	301.56494	 44.45745	 60.3	0.220	i30891	152	128	1349451776	656	0.000700	7	16,17,18,19,21,22,28,30	4,7,9
APASS_J200615.5+442725	2416372.810471	1903.704960	12.24	 0.12	13.79	301.56521	 44.45715	-78.7	0.092	i30893	151	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416372.834364	1903.705026	12.45	 0.14	13.94	301.56492	 44.45717	  5.7	0.182	i30895	151	1073774720	1080950784	657	0.000700	7,15,30	17,18,19,21,22,30	0,4,7,9
APASS_J200615.5+442725	2416373.742619	1903.707514	12.42	 0.17	13.72	301.56464	 44.45681	 60.9	0.196	i30901	157	128	1349453824	528	0.000700	7	11,16,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2416373.779669	1903.707616	12.23	 0.11	13.96	301.56458	 44.45697	 36.8	0.258	i30902	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416380.763491	1903.726749	12.33	 0.12	13.67	301.56476	 44.45696	 43.1	0.333	i30923	157	128	1349453824	513	0.000700	7	11,16,17,18,19,21,22,28,30	0,9
APASS_J200615.5+442725	2416382.643705	1903.731901	12.62	 0.36	12.95	301.56518	 44.45739	-33.4	0.185	ac03980	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416387.543331	1903.745324	12.20	 0.08	14.45	301.56520	 44.45692	 40.0	0.118	i30961	157	33554560	1349386240	657	0.000700	7,25	17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416387.575880	1903.745413	12.33	 0.11	14.66	301.56515	 44.45683	 22.5	0.087	i30962	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416387.602888	1903.745487	12.31	 0.09	14.22	301.56494	 44.45713	 53.5	0.302	i30963	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416387.637169	1903.745581	12.23	 0.07	14.20	301.56486	 44.45716	 36.6	0.404	i30965	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416387.665216	1903.745658	12.33	 0.09	13.90	301.56443	 44.45720	 31.1	0.422	i30966	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416387.719233	1903.745806	12.27	 0.10	14.32	301.56453	 44.45728	 44.8	0.323	i30967	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416387.765979	1903.745934	12.85	 0.09	13.89	301.56774	 44.45675	-80.4	0.151	i30968	152	109052032	1349388291	528	0.000700	7,23,25,26	0,1,11,17,18,19,21,22,28,30	4,9
APASS_J200615.5+442725	2416387.787101	1903.745992	12.27	 0.10	13.83	301.56466	 44.45705	 44.2	0.447	i30969	157	1073741952	1349388288	529	0.000700	7,30	11,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416402.546151	1903.786428	12.28	 0.10	15.80	301.56497	 44.45719	 83.3	0.047	i30987	151	128	1349454848	593	0.000700	7	10,11,16,17,18,19,21,22,28,30	0,4,6,9
APASS_J200615.5+442725	2416402.635140	1903.786672	12.45	 0.44	12.62	301.56581	 44.45798	-52.5	0.191	ac04040	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416407.656602	1903.800429	12.12	 0.75	12.38	301.56325	 44.45877	-17.2	0.505	ac04060	151	8320	1349386241	385	0.000700	7,13	0,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2416409.625088	1903.805822	13.07	 0.58	13.12	301.56226	 44.45671	-72.7	0.267	ac04077	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416415.573818	1903.822120	12.72	 0.29	13.60	301.56435	 44.45659	-88.3	0.278	ac04111	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416416.492443	1903.824637	12.69	 0.24	13.67	301.56352	 44.45710	  1.5	0.172	ac04116	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416418.548526	1903.830270	12.40	 0.09	14.80	301.56501	 44.45738	 32.3	0.058	i31101	157	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416418.576573	1903.830347	12.26	 0.08	14.01	301.56503	 44.45697	-44.8	0.128	i31102	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416418.616046	1903.830455	12.20	 0.09	14.08	301.56491	 44.45713	-88.3	0.153	i31103	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416418.693955	1903.830668	12.23	 0.15	12.92	301.56540	 44.45698	 62.3	0.141	i31104	151	128	1349453826	529	0.000700	7	1,11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416426.481996	1903.852005	12.21	 0.23	12.77	301.56510	 44.45701	 13.0	0.028	ac04171	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416428.575126	1903.857740	12.40	 0.36	12.51	301.56888	 44.45541	-40.0	0.361	ac04186	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416433.471906	1903.871156	12.62	 0.24	13.08	301.56549	 44.45693	-76.7	0.311	ac04209	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416444.453826	1903.901243	12.58	 0.21	12.64	301.56481	 44.45549	 70.5	0.570	ac04256	130	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416444.497801	1903.901364	12.49	 0.18	13.52	301.56341	 44.45721	-74.4	0.128	ac04257	151	0	1349453824	256	0.000700		11,16,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416456.556951	1903.934403	12.86	 0.23	13.43	301.56514	 44.45587	 75.7	0.484	i31232	151	128	1349451779	657	0.000700	7	0,1,16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416460.449599	1903.945067	11.78	 0.94	11.96	301.56423	 44.45769	-74.9	0.515	ac04341	151	33562624	1349388290	256	0.000700	13,25	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416462.520926	1903.950742	12.66	 0.23	13.35	301.56448	 44.45728	-84.0	0.363	ac04354	151	0	1349451776	384	0.000700		16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416463.438860	1903.953257	12.19	 0.11	14.73	301.56514	 44.45713	 80.4	0.154	i31270	152	128	1349451776	657	0.000700	7	16,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416463.514346	1903.953464	12.18	 0.08	14.57	301.56487	 44.45716	 42.0	0.142	i31271	152	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416463.533044	1903.953515	12.31	 0.07	14.20	301.56481	 44.45723	 60.9	0.282	i31272	151	128	1349453824	529	0.000700	7	11,16,17,18,19,21,22,28,30	0,4,9
APASS_J200615.5+442725	2416477.445126	1903.991630	12.80	 0.16	13.64	301.56594	 44.45907	 34.7	0.175	i31354	151	8388736	1349386243	657	0.000700	7,23	0,1,17,18,19,21,22,28,30	0,4,7,9
APASS_J200615.5+442725	2416607.736857	1904.347642	12.08	 0.15	13.46	301.56389	 44.45742	-47.1	0.179	i31695	152	128	1349453824	513	0.000700	7	11,16,17,18,19,21,22,28,30	0,9
APASS_J200615.5+442725	2416617.795197	1904.375123	12.30	 0.57	12.40	301.56059	 44.45614	-61.9	0.564	ac04913	130	8192	1349388288	256	0.000700	13	11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416670.796575	1904.519936	12.75	 0.44	12.75	301.56461	 44.45770	-64.9	0.181	ac05043	151	8192	1349386240	384	0.000700	13	17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416697.638127	1904.593274	10.48	 2.93	10.59	301.56620	 44.45147	 64.2	0.655	ac05121	99	268482688	1214906368	4488	0.000700	7,11,12,13,15,28	17,19,21,22,27,30	3,7,8,12
APASS_J200615.5+442725	2416723.607232	1904.664227	12.57	 0.26	13.00	301.56651	 44.45650	 33.3	0.319	ac05207	151	8192	1349388290	256	0.000700	13	1,11,17,18,19,21,22,28,30	8
APASS_J200615.5+442725	2416724.642232	1904.667055	12.33	 0.19	12.94	301.56604	 44.45759	 88.5	0.275	ac05213	151	0	1349451778	384	0.000700		1,16,17,18,19,21,22,28,30	7,8
APASS_J200615.5+442725	2416732.589912	1904.688770	12.23	 0.17	12.84	301.56069	 44.45687	-14.1	0.381	am03023	130	100663424	1349386243	385	0.000700	7,25,26	0,1,17,18,19,21,22,28,30	0,7,8
APASS_J200615.5+442725	2416752.614989	1904.743484	12.87	 0.48	12.93	301.56340	 44.45834	-15.4	0.411	ac05294	151	8192	1349386242	384	0.000700	13	1,17,18,19,21,22,28,30	7,8
