title  Photometry data for N0302221335 from search centered on 20_06_15.4553_+44_27_24.793 using the gsc2.3.2 calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
N0302221335	2415435.903616	1901.138092	12.10	 0.29	12.58	301.56386	 44.45665	-68.3	0.367	ac01268	98	33562624	1349410816	0	0.000700	13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415613.687157	1901.625170	12.34	 0.23	14.81	301.56480	 44.45707	-89.5	0.179	i27325	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415636.742882	1901.688337	12.30	 0.30	13.32	301.56335	 44.45619	 88.7	0.553	ac01732	108	67108864	1349410819	0	0.000700	26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415650.579318	1901.726245	12.01	99.00	12.35	301.56337	 44.45632	 70.1	0.241	ac01767	98	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415673.624441	1901.789382	12.35	 0.33	12.96	301.56594	 44.45654	-77.8	0.203	ac01864	108	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415676.462732	1901.797158	12.30	 0.30	14.46	301.56462	 44.45732	 24.1	0.150	i27798	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415676.531292	1901.797346	12.51	 0.31	13.62	301.56475	 44.45688	 22.6	0.240	i27801	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415676.572843	1901.797460	12.66	 0.40	13.57	301.56362	 44.45630	 40.2	0.258	i27804	97	128	1349476355	0	0.000700	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415676.631015	1901.797619	12.41	 0.29	13.69	301.56483	 44.45711	 63.5	0.162	i27806	157	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415676.692649	1901.797788	12.66	 0.53	13.19	301.56380	 44.45570	 68.1	0.063	i27808	157	8388736	1349476354	0	0.000700	7,23	1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415683.463403	1901.816338	12.23	 0.31	13.83	301.56483	 44.45703	 22.9	0.326	i27850	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415683.550660	1901.816577	12.23	 0.33	13.47	301.56512	 44.45733	 29.0	0.500	i27852	157	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415684.032306	1901.817897	12.30	 0.26	13.52	301.56481	 44.45695	 17.7	0.257	i27849	157	640	1886349312	0	1.000000	7,9	11,13,14,16,17,18,19,21,22,28,29,30	UNINIT
N0302221335	2415693.470620	1901.843755	12.21	 0.33	12.94	301.56383	 44.45638	-25.5	0.247	ac01954	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415699.510747	1901.860303	12.26	 0.33	13.32	301.56563	 44.45719	-29.1	0.241	ac01974	98	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415699.583115	1901.860502	11.93	 0.17	14.37	301.56722	 44.45852	 56.3	0.637	i27950	129	41943168	1349410818	0	0.000010	7,23,25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415704.535295	1901.874069	12.46	 0.35	13.18	301.56440	 44.45697	 34.0	0.503	i27961	157	128	1345282048	0	0.000700	7	13,14,16,17,18,19,21,28,30	UNINIT
N0302221335	2415709.556382	1901.887826	12.17	 0.33	12.98	301.56499	 44.45630	-59.8	0.332	ac01984	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415717.455917	1901.909468	12.38	 0.45	13.75	301.56484	 44.45701	-51.6	0.199	ac02014	97	0	1349478400	0	0.000700		11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415720.497452	1901.917801	12.56	 0.41	13.16	301.56333	 44.45653	-67.1	0.284	ac02030	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415723.518906	1901.926079	12.43	 0.44	12.61	301.56506	 44.45704	-33.9	0.464	ac02043	108	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415730.515422	1901.945248	11.99	 0.27	12.12	301.56318	 44.45569	-87.7	0.774	ac02071	97	33562624	1349410818	0	0.000700	13,25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415883.719095	1902.364984	12.44	 0.25	13.73	301.56481	 44.45724	 24.4	0.395	i28791	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415883.749914	1902.365068	12.24	 0.34	15.56	301.56475	 44.45727	 21.3	0.255	i28793	157	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415885.793718	1902.370668	12.59	99.00	12.87	301.56408	 44.45765	-87.1	0.356	ac02554	97	12288	1349410818	0	0.000700	12,13	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2415900.729540	1902.411588	12.07	 0.28	12.94	301.57151	 44.45870	 86.3	0.623	ac02592	97	8388608	1349478400	0	0.000700	23	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415921.634266	1902.468861	12.35	 0.28	13.42	301.56495	 44.45703	 47.7	0.374	i28910	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415921.663354	1902.468941	12.39	 0.38	14.32	301.56463	 44.45704	-85.1	0.172	i28911	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415921.722223	1902.469102	12.34	 0.27	14.28	301.56510	 44.45706	-77.1	0.141	i28912	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415928.814510	1902.488533	12.18	 0.23	15.23	301.56484	 44.45720	 61.9	0.171	i28922	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415945.641365	1902.534634	12.24	 0.27	13.04	301.56479	 44.45709	-20.8	0.282	a06032	97	1342210048	1080715264	0	0.007500	15,28,30	11,13,14,17,19,21,22,30	UNINIT
N0302221335	2415970.577723	1902.602953	12.35	 0.24	14.44	301.56476	 44.45712	 87.6	0.139	i29064	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415970.646286	1902.603141	13.19	 0.38	13.69	301.55974	 44.45768	 74.1	0.413	i29068	103	2176	23988227	0	0.000700	7,11	0,1,11,17,18,19,21,22,24	UNINIT
N0302221335	2415975.807169	1902.617280	12.32	 0.28	15.15	301.56468	 44.45696	 64.7	0.108	i29105	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415975.817557	1902.617308	12.32	 0.37	13.70	301.56462	 44.45730	 84.1	0.262	i29106	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415989.545184	1902.654918	12.28	 0.26	15.06	301.56467	 44.45701	 41.7	0.209	i29179	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415989.667072	1902.655252	12.29	 0.36	15.84	301.56480	 44.45712	-43.2	0.087	i29182	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2415989.752255	1902.655486	12.51	 0.25	13.31	301.56490	 44.45725	 60.4	0.345	i29186	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416030.491797	1902.767101	12.19	 2.27	12.99	301.56640	 44.45754	 40.6	0.105	i29322	97	335583360	1074421763	0	0.000700	7,11,12,15,26,28	0,1,13,14,17,19,30	UNINIT
N0302221335	2416030.539927	1902.767233	12.34	 2.81	12.80	301.56261	 44.45628	 56.2	0.269	ac02865	108	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416030.589443	1902.767368	12.14	 2.02	12.17	301.56409	 44.45947	 14.0	0.267	ac02866	108	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416032.727259	1902.773225	12.82	 0.29	13.21	301.56417	 44.45830	 17.8	0.465	ac02883	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416033.557592	1902.775500	12.32	99.00	13.33	301.56434	 44.45622	-11.2	0.187	ac02888	108	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416044.659383	1902.805916	12.14	 0.47	12.46	301.56524	 44.45931	 31.0	0.428	ac02920	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416052.520847	1902.827454	12.15	99.00	13.24	301.56465	 44.45764	  1.5	0.318	ac02946	108	4096	1349478400	0	0.000700	12	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416054.499022	1902.832874	12.37	 0.33	12.46	301.56611	 44.45841	-27.8	0.289	ac02955	97	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416055.541952	1902.835731	12.44	 0.24	15.45	301.56499	 44.45703	-45.9	0.332	i29486	97	128	1345284096	0	0.000700	7	11,13,14,16,17,18,19,21,28,30	UNINIT
N0302221335	2416061.462274	1902.851951	12.46	99.00	12.48	301.56870	 44.45402	 53.5	0.549	ac02977	97	33566720	1349410818	0	0.000700	12,13,25	1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416061.515598	1902.852098	12.27	99.00	12.82	301.56520	 44.45730	-63.4	0.247	ac02978	108	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416082.447245	1902.909445	12.27	 0.23	12.55	301.56467	 44.45762	-25.4	0.302	ac03018	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416090.451362	1902.931374	12.24	99.00	12.78	301.56455	 44.45625	 24.2	0.502	ac03048	97	4224	1483694080	0	0.000700	7,12	13,14,16,17,18,19,21,22,27,28,30	UNINIT
N0302221335	2416108.459668	1902.980711	12.44	 0.39	13.18	301.56416	 44.45692	 20.6	0.215	ac03100	108	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416132.464094	1903.046477	12.32	 0.26	13.80	301.56472	 44.45696	 85.8	0.311	i29829	157	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416148.912928	1903.091542	12.39	 0.22	14.22	301.56508	 44.45740	-48.6	0.271	i29936	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416148.952749	1903.091651	12.40	 0.32	13.50	301.56485	 44.45744	 79.0	0.196	i29938	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416170.815497	1903.151549	12.45	 0.22	13.40	301.56462	 44.45701	 66.6	0.171	i30096	97	1342210176	1080713216	0	0.000700	7,15,28,30	13,14,17,19,21,22,30	UNINIT
N0302221335	2416170.894102	1903.151765	12.30	 0.29	15.07	301.56477	 44.45714	 28.0	0.109	i30098	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416170.929767	1903.151862	12.45	 0.29	12.93	301.56577	 44.45721	-88.3	0.390	i30100	97	8320	1349410816	0	0.000700	7,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416180.861054	1903.179071	12.30	 0.28	13.17	301.56503	 44.45734	-87.1	0.245	i30163	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416180.893258	1903.179160	12.41	 0.41	12.77	301.56513	 44.45726	 19.5	0.505	i30165	157	8320	1349410816	0	0.000700	7,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416180.921999	1903.179238	12.27	 0.24	13.84	301.56449	 44.45722	-67.3	0.121	i30167	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416199.822804	1903.231021	12.32	 0.35	14.82	301.56480	 44.45732	-64.6	0.222	i30221	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416205.765062	1903.247302	12.40	 0.37	13.37	301.56435	 44.45723	-85.3	0.115	i30260	164	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416217.753864	1903.280148	12.29	99.00	12.95	301.56484	 44.45710	-76.2	0.271	i30302	97	4224	1349476352	0	0.000700	7,12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416217.772564	1903.280199	12.38	 0.33	13.12	301.56462	 44.45744	 74.5	0.222	i30304	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416226.839435	1903.305040	12.36	 0.27	15.50	301.56464	 44.45712	 49.1	0.208	i30360	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416233.769722	1903.324027	12.26	 0.21	15.95	301.56476	 44.45715	 57.1	0.111	i30388	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416235.773701	1903.329517	12.39	 0.34	15.20	301.56468	 44.45719	 32.9	0.155	i30407	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416235.793439	1903.329571	12.08	 0.25	12.74	301.56568	 44.45866	-63.0	0.523	i30408	157	8388736	1349476354	0	0.000700	7,23	1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416244.769965	1903.354164	11.93	99.00	11.93	301.56483	 44.45759	 60.7	0.213	i30448	103	12416	1349410816	0	0.000700	7,12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416252.747793	1903.376021	12.47	 0.27	13.85	301.56475	 44.45731	-12.3	0.255	i30505	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416256.695152	1903.386836	12.36	 0.21	14.32	301.56525	 44.45716	 21.7	0.073	i30540	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416256.711774	1903.386882	12.34	 0.33	14.56	301.56484	 44.45725	 34.6	0.266	i30541	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416258.808905	1903.392627	12.20	 0.23	14.87	301.56484	 44.45709	 58.6	0.137	i30559	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416258.832453	1903.392692	12.39	 0.22	13.80	301.56502	 44.45700	-76.0	0.141	i30561	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416259.815569	1903.395385	12.39	 0.29	13.94	301.56498	 44.45706	 28.6	0.323	i30568	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416266.788455	1903.414489	12.26	 0.24	12.49	301.56487	 44.45691	 15.6	0.407	i30604	157	8320	1349410816	0	0.000700	7,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416267.716509	1903.417032	12.35	 0.28	14.52	301.56484	 44.45715	 50.6	0.222	i30606	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416267.819703	1903.417314	12.34	 0.34	13.47	301.56460	 44.45714	 76.7	0.267	i30608	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416289.716873	1903.477307	10.93	 0.24	11.89	301.56079	 44.45630	 -3.9	0.224	ac03730	108	100663424	1483628547	0	0.000700	7,25,26	0,1,13,14,17,18,19,21,22,27,28,30	UNINIT
N0302221335	2416299.596743	1903.504375	12.36	 0.24	14.52	301.56453	 44.45723	 79.7	0.187	i30644	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416299.784082	1903.504888	12.40	 0.23	14.39	301.56500	 44.45728	 86.6	0.218	i30647	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416309.675102	1903.531987	12.45	 0.86	12.83	301.56332	 44.45840	 82.6	0.360	am02115	131	8320	1349410816	0	0.000700	7,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416322.723527	1903.567736	12.40	 0.27	15.97	301.56476	 44.45696	 82.6	0.106	i30672	103	128	1349479424	0	0.000700	7	10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416322.770274	1903.567864	12.25	 0.31	16.42	301.56510	 44.45720	 -4.0	0.148	i30673	103	128	1349479424	0	0.000700	7	10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416322.805249	1903.567960	12.40	 0.18	15.00	301.56465	 44.45697	 77.9	0.106	i30675	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416322.850611	1903.568084	12.29	 0.24	14.58	301.56473	 44.45706	 72.3	0.189	i30677	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416323.763403	1903.570585	12.66	99.00	13.06	301.56297	 44.45826	 26.4	0.280	ac03789	98	12288	1349410816	0	0.000700	12,13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416340.785673	1903.617221	12.27	 0.27	14.66	301.56457	 44.45700	 65.7	0.215	i30706	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416340.817529	1903.617308	12.19	 0.34	14.82	301.56494	 44.45710	 82.1	0.130	i30707	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416340.850773	1903.617399	12.33	 0.25	14.27	301.56473	 44.45719	 81.3	0.308	i30708	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416340.869124	1903.617450	12.31	 0.34	12.70	301.56482	 44.45743	-84.9	0.205	i30709	97	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416342.641356	1903.622305	12.24	 0.25	13.14	301.56468	 44.45767	 33.3	0.177	i30721	157	33554560	1349412864	0	0.000700	7,25	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416342.710264	1903.622494	12.40	 0.25	14.57	301.56488	 44.45705	-57.4	0.159	i30724	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416345.560095	1903.630302	12.28	 0.27	14.51	301.56468	 44.45719	 -0.4	0.259	i30738	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416345.601648	1903.630415	12.28	 0.19	15.56	301.56484	 44.45726	 82.2	0.072	i30740	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416345.674711	1903.630616	12.28	 0.33	14.62	301.56470	 44.45721	 72.6	0.167	i30743	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416345.802140	1903.630965	12.44	 0.31	14.56	301.56499	 44.45722	 71.0	0.230	i30746	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416354.641423	1903.655182	12.30	 0.39	15.64	301.56467	 44.45708	 65.0	0.247	i30779	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416354.727990	1903.655419	12.24	 0.35	15.08	301.56506	 44.45703	-37.0	0.092	i30782	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416354.774738	1903.655547	12.31	 0.20	14.43	301.56477	 44.45719	 67.8	0.165	i30785	103	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416366.542002	1903.687786	12.18	 0.30	12.58	301.56420	 44.45660	 56.3	0.285	ac03906	98	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416370.540003	1903.698740	12.30	 0.45	14.73	301.56491	 44.45700	 -3.4	0.040	i30863	157	33554560	1349410816	0	0.000700	7,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416370.631417	1903.698990	12.36	 0.21	14.53	301.56503	 44.45698	 73.8	0.174	i30867	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416372.784848	1903.704890	12.25	 0.20	14.48	301.56495	 44.45739	 60.3	0.220	i30891	97	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416372.810471	1903.704960	12.30	 0.25	13.77	301.56522	 44.45710	-78.7	0.092	i30893	103	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416372.834364	1903.705026	12.32	 0.18	13.72	301.56492	 44.45717	  5.7	0.182	i30895	103	1073774720	1080975360	0	0.000700	7,15,30	13,14,17,18,19,21,22,30	UNINIT
N0302221335	2416373.742619	1903.707514	12.55	 0.26	13.76	301.56462	 44.45682	 60.9	0.196	i30901	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416373.779669	1903.707616	12.40	 0.23	13.32	301.56444	 44.45698	 36.8	0.258	i30902	157	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416380.763491	1903.726749	12.37	 0.28	13.74	301.56483	 44.45688	 43.1	0.333	i30923	157	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416382.643705	1903.731901	12.47	 0.53	12.71	301.56530	 44.45698	-33.4	0.185	ac03980	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.543331	1903.745324	12.31	 0.30	14.79	301.56520	 44.45693	 40.0	0.118	i30961	157	33554560	1345216512	0	0.000700	7,25	13,14,17,18,19,21,28,30	UNINIT
N0302221335	2416387.575880	1903.745413	12.40	 0.23	14.97	301.56514	 44.45683	 22.5	0.087	i30962	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.602888	1903.745487	12.36	 0.27	13.93	301.56497	 44.45709	 53.5	0.302	i30963	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.613969	1903.745518	12.15	 0.32	12.28	301.56331	 44.45709	-34.3	0.183	ac04009	108	33562624	1349410816	0	0.000700	13,25	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.637169	1903.745581	12.37	 0.25	14.21	301.56485	 44.45716	 36.6	0.404	i30965	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.665216	1903.745658	12.44	 0.32	14.14	301.56445	 44.45720	 31.1	0.422	i30966	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.719233	1903.745806	12.44	 0.22	13.33	301.56447	 44.45727	 44.8	0.323	i30967	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.765979	1903.745934	12.77	99.00	12.78	301.56741	 44.45672	-80.4	0.151	i30968	97	75509888	1349410819	0	0.000700	7,12,13,23,26	0,1,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416387.787101	1903.745992	12.41	 0.37	13.85	301.56458	 44.45704	 44.2	0.447	i30969	157	1073741952	1349410816	0	0.000700	7,30	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416402.546151	1903.786428	12.29	 0.29	16.31	301.56499	 44.45712	 83.3	0.047	i30987	103	128	1349479424	0	0.000700	7	10,11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416402.635140	1903.786672	12.33	 0.46	12.45	301.56594	 44.45775	-52.5	0.191	ac04040	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416407.656602	1903.800429	12.00	 1.24	12.16	301.56326	 44.45879	-17.2	0.505	ac04060	108	12416	1349410817	0	0.000700	7,12,13	0,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416415.573818	1903.822120	12.56	99.00	13.13	301.56431	 44.45640	-88.3	0.278	ac04111	108	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416416.492443	1903.824637	12.37	 0.28	13.17	301.56356	 44.45700	  1.4	0.172	ac04116	97	128	1479499776	0	0.000700	7	13,14,16,17,18,19,21,27,28,30	UNINIT
N0302221335	2416418.548526	1903.830270	12.47	 0.25	14.67	301.56501	 44.45736	 32.3	0.058	i31101	157	128	1349476352	0	0.000700	7	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416418.576573	1903.830347	12.23	99.00	13.92	301.56506	 44.45697	-44.7	0.128	i31102	97	4224	1349476352	0	0.000700	7,12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416418.616046	1903.830455	12.11	 0.34	13.98	301.56488	 44.45712	-88.3	0.153	i31103	97	128	1349478400	0	0.000700	7	11,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416418.693955	1903.830668	12.45	 0.46	13.14	301.56526	 44.45698	 62.3	0.141	i31104	97	128	1349476354	0	0.000700	7	1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416426.481996	1903.852005	12.04	 0.32	12.58	301.56512	 44.45652	 13.5	0.028	ac04171	98	0	1349476352	0	0.000700		13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416428.575126	1903.857740	12.24	 0.57	12.31	301.56867	 44.45527	-40.0	0.361	ac04186	108	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416433.471906	1903.871156	12.45	 0.39	12.87	301.56580	 44.45695	-76.8	0.311	ac04209	98	8192	1349410816	0	0.000700	13	13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416444.453826	1903.901243	12.34	 0.52	12.69	301.56563	 44.45583	 70.5	0.570	ac04256	108	8192	1349412864	0	0.000700	13	11,13,14,17,18,19,21,22,28,30	UNINIT
N0302221335	2416444.497801	1903.901364	12.44	99.00	13.33	301.56340	 44.45718	-74.4	0.128	ac04257	108	4096	1349476352	0	0.000700	12	13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416456.556951	1903.934403	12.88	 0.33	13.55	301.56503	 44.45584	 75.7	0.484	i31232	97	128	1349476355	0	0.000700	7	0,1,13,14,16,17,18,19,21,22,28,30	UNINIT
N0302221335	2416460.449599	1903.945067	11.69	 0.28	11.95	301.56471	 44.45768	-75.0	0.515	ac04341	98	33562624	1349410818	0	0.000700	13,25	1,13,14,17,18,19,21,22,28,30	UNINIT
