title  Photometry data for K8462852 from search centered on KIC8462852 using the kepler calibration catalog
REF	Date	year	magcal_magdep	magcal_local_rms	limiting_mag_local	ra	dec	THETA_J2000	ELLIPTICITY	Plate	versionId	AFLAGS	BFLAGS	quality	timeAccuracy	AFLAGSBits	BFLAGSBits	qualitybits
K8462852	2433502.627411	1950.603089	12.06	 0.33	13.30	301.56516	 44.45644	 14.9	0.611	ac41701	164	0	1357852672	4480	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8,12
K8462852	2433507.684067	1950.616943	11.71	 0.36	13.38	301.56593	 44.45648	-21.2	0.262	ac41709	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433509.618354	1950.622242	12.08	 0.41	14.90	301.56477	 44.45686	  2.7	0.323	rh15429	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433515.592951	1950.638611	11.93	 0.30	13.25	301.56538	 44.45729	 21.1	0.428	ac41722	164	0	1357854722	256	0.000700		1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433555.586128	1950.748181	12.12	 2.87	12.44	301.56106	 44.45566	-24.7	0.209	ac41751	164	12288	1357787138	384	0.000700	12,13	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2433557.529699	1950.753506	12.50	 0.34	12.73	301.55853	 44.45862	 34.1	0.481	ac41752	164	8192	1357789187	256	0.000700	13	0,1,11,12,13,17,18,19,21,22,23,28,30	8
K8462852	2433570.534231	1950.789135	12.08	 0.26	12.53	301.56199	 44.45740	-16.6	0.774	ac41770	164	8192	1357787136	4480	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8,12
K8462852	2433571.538386	1950.791886	11.94	 0.32	13.88	301.56615	 44.45743	 66.6	0.259	ac41773	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433586.501629	1950.832881	11.82	 0.50	16.83	301.56458	 44.45709	 27.5	0.142	mc36926	164	128	1357853696	705	0.000010	7	10,12,13,16,17,18,19,21,22,23,28,30	0,6,7,9
K8462852	2433587.491235	1950.835592	12.01	 0.37	12.92	301.56284	 44.45674	 81.8	0.186	ac41794	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433587.491581	1950.835593	12.24	 0.28	15.99	301.56452	 44.45705	 34.6	0.192	mc36929	164	0	1357853696	704	0.000010		10,12,13,16,17,18,19,21,22,23,28,30	6,7,9
K8462852	2433587.495736	1950.835605	12.16	 0.26	15.25	301.56469	 44.45696	  9.5	0.202	rh15487	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433774.804575	1951.348780	11.99	 0.33	14.04	301.56466	 44.45727	 18.9	0.148	ac41990	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433775.794271	1951.351491	11.80	 0.44	15.93	301.56471	 44.45737	  1.9	0.121	rh15648	164	0	1357855744	320	0.000700		10,11,12,13,16,17,18,19,21,22,23,28,30	6,8
K8462852	2433805.780181	1951.433644	11.95	 0.47	14.37	301.56494	 44.45747	 41.5	0.116	ac42012	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433810.798591	1951.447393	11.73	 0.38	13.86	301.56571	 44.45728	 46.1	0.221	ac42015	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433830.707985	1951.501940	11.66	 0.36	13.80	301.56148	 44.45462	 52.7	0.610	ac42026	164	0	1357854723	4352	0.000700		0,1,11,12,13,16,17,18,19,21,22,23,28,30	8,12
K8462852	2433830.780705	1951.502139	12.04	 0.62	12.11	301.56515	 44.45673	-77.0	0.192	ac42027	164	8192	1357787139	384	0.000700	13	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2433831.696975	1951.504649	11.89	 0.45	15.42	301.56502	 44.45720	 34.9	0.125	rh15675	164	0	1357853696	448	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,8
K8462852	2433831.756535	1951.504812	12.03	 0.28	15.07	301.56548	 44.45721	  1.4	0.052	rh15676	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433835.783127	1951.515844	12.10	 0.29	14.74	301.56448	 44.45706	 74.0	0.070	mc37080	164	0	1357853696	704	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,9
K8462852	2433837.654790	1951.520972	12.39	 0.33	13.79	301.56593	 44.45647	 26.2	0.372	ac42039	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433840.734629	1951.529410	11.91	 0.19	12.40	301.57180	 44.45741	 85.5	0.598	ac42041	164	41951232	1357789187	256	0.000700	13,23,25	0,1,11,12,13,17,18,19,21,22,23,28,30	8
K8462852	2433842.759689	1951.534958	11.92	 0.30	13.30	301.56426	 44.45678	-37.7	0.082	ac42044	164	0	1357854721	256	0.000700		0,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433852.758898	1951.562353	11.93	 0.33	13.26	301.56535	 44.45790	 78.2	0.249	ac42049	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433854.681788	1951.567621	11.69	 0.29	16.18	301.56453	 44.45706	 39.0	0.158	mc37097	164	33570944	1357790208	577	0.000700	7,14,25	10,11,12,13,17,18,19,21,22,23,28,30	0,6,9
K8462852	2433860.738544	1951.584215	12.03	 0.29	15.12	301.56471	 44.45726	-46.3	0.218	rh15705	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433861.681458	1951.586799	12.13	 0.26	14.30	301.56387	 44.45717	 12.4	0.088	ac42066	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433862.683238	1951.589543	11.91	 0.20	15.02	301.56464	 44.45758	-22.0	0.178	rh15710	164	0	1357853696	448	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,8
K8462852	2433863.713758	1951.592366	12.08	 0.34	13.20	301.56411	 44.45773	 64.6	0.062	ac42072	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433864.727657	1951.595144	11.79	 0.34	13.67	301.56440	 44.45650	 11.4	0.354	ac42075	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433878.592500	1951.633130	12.06	 0.18	13.04	301.56310	 44.45579	-19.9	0.265	ac42086	164	0	1357853696	448	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,8
K8462852	2433881.670517	1951.641563	11.92	 0.25	14.72	301.56522	 44.45679	-39.0	0.203	rh15722	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433882.607529	1951.644130	12.04	 0.35	16.11	301.56456	 44.45706	 31.0	0.133	mc37112	164	0	1357853696	704	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,9
K8462852	2433882.649428	1951.644245	12.11	 0.25	13.76	301.56455	 44.45707	 53.8	0.182	ac42091	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433883.611370	1951.646880	12.16	 0.29	13.36	301.56225	 44.45556	 18.1	0.190	ac42093	164	0	1357854723	256	0.000700		0,1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433885.735053	1951.652699	12.17	 0.30	12.72	301.56364	 44.45715	 78.0	0.198	ac42098	164	128	1357854722	257	0.009028	7	1,11,12,13,16,17,18,19,21,22,23,28,30	0,8
K8462852	2433886.602461	1951.655075	12.18	 0.34	13.79	301.56479	 44.45640	 70.5	0.409	ac42099	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433888.595940	1951.660537	11.97	 0.23	13.45	301.56533	 44.45691	  9.6	0.411	ac42101	164	0	1357854720	256	0.002083		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433895.589890	1951.679698	11.57	 0.16	13.35	301.56558	 44.45630	 87.4	0.168	ac42111	164	101711872	1357787139	384	0.000700	20,25,26	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2433895.611012	1951.679756	11.89	 0.20	15.53	301.56489	 44.45707	-20.3	0.077	rh15738	164	0	1357853696	448	0.000700		10,12,13,16,17,18,19,21,22,23,28,30	6,7,8
K8462852	2433898.556368	1951.687826	12.30	 0.34	13.26	301.56461	 44.45604	-23.9	0.076	ac42117	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2433899.553619	1951.690558	11.88	 0.31	14.55	301.56435	 44.45705	 -6.3	0.135	rh15749	164	128	1357854720	257	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	0,8
K8462852	2433909.573526	1951.718010	12.03	 0.28	13.40	301.56760	 44.45591	 20.5	0.081	ac42138	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2433916.626582	1951.737333	12.11	 0.50	12.72	301.56433	 44.45910	-73.6	0.285	ac42152	164	67108864	1357787139	384	0.000700	26	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434183.739611	1952.467868	12.18	 0.27	13.62	301.56562	 44.45732	-27.6	0.213	ac42266	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434186.768234	1952.476143	11.96	 0.50	12.95	301.56411	 44.45746	 -0.6	0.297	ac42270	164	0	1357852675	384	0.000700		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434189.787849	1952.484393	11.62	 0.43	12.27	301.56383	 44.45681	 67.2	0.138	ac42273	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434207.729175	1952.533413	12.19	 0.38	14.20	301.56459	 44.45737	 -9.6	0.338	rh15836	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434208.770099	1952.536257	11.97	 2.72	12.19	301.56941	 44.46156	 82.6	0.202	ac42288	164	8400896	1357787136	384	0.000700	12,13,23	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434216.717248	1952.557971	11.80	 0.30	13.47	301.56477	 44.45746	-43.1	0.112	ac42302	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434238.690270	1952.618006	12.08	 0.46	12.38	301.56724	 44.45613	 40.4	0.211	ac42322	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434239.597854	1952.620486	11.95	 1.22	12.09	301.57110	 44.45770	 38.3	0.434	ac42325	164	41955328	1357787136	384	0.000700	12,13,23,25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434239.781034	1952.620986	12.22	 2.58	12.38	301.56773	 44.45454	 40.8	0.394	ac42328	164	12288	1357787138	384	0.000700	12,13	1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434242.576847	1952.628625	11.69	 0.33	13.56	301.56317	 44.45675	 55.9	0.238	ac42329	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434242.626364	1952.628761	11.74	 0.35	13.85	301.56500	 44.45779	-38.5	0.192	ac42330	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434242.676227	1952.628897	12.20	 0.33	13.75	301.56487	 44.45660	 88.5	0.079	ac42331	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434242.725052	1952.629030	12.05	 0.28	13.65	301.56547	 44.45667	 50.2	0.187	ac42332	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434243.605971	1952.631437	12.51	 0.40	13.05	301.56431	 44.45648	-62.6	0.113	ac42335	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434243.721626	1952.631753	11.83	 0.30	13.46	301.56560	 44.45654	 54.2	0.381	ac42336	164	0	1357854722	256	0.000700		1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434244.586616	1952.634116	12.46	 0.33	13.01	301.56538	 44.45725	  6.9	0.334	ac42338	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434244.671106	1952.634347	12.36	 0.42	12.98	301.56505	 44.45609	 60.9	0.279	ac42340	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434245.576263	1952.636820	12.18	 0.22	12.96	301.56667	 44.45669	 65.8	0.533	ac42343	164	33554432	1357787136	384	0.000700	25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434245.618854	1952.636937	12.33	 0.16	12.75	301.56536	 44.45645	-17.7	0.274	ac42344	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434245.666294	1952.637066	12.08	 0.30	12.92	301.56352	 44.45589	  8.6	0.218	ac42345	164	128	1487878144	264	0.000700	7	11,12,13,16,17,18,19,21,23,27,28,30	3,8
K8462852	2434245.714425	1952.637198	12.44	 0.40	12.58	301.56635	 44.45601	 62.6	0.235	ac42346	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434248.639731	1952.645191	11.94	 0.36	13.58	301.56367	 44.45757	-35.3	0.258	ac42350	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434248.684401	1952.645313	12.20	 0.32	13.50	301.56466	 44.45712	 73.4	0.286	ac42351	164	0	1357854722	256	0.000700		1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434249.718714	1952.648139	12.03	 0.33	12.59	301.56582	 44.45642	-53.9	0.611	ac42356	164	0	1357852672	4480	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8,12
K8462852	2434250.566040	1952.650454	12.06	 0.30	12.47	301.56536	 44.45689	 13.9	0.210	ac42359	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434251.573689	1952.653207	12.22	 0.32	12.25	301.56533	 44.45536	  6.0	0.399	ac42365	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434251.616626	1952.653324	12.24	 0.31	12.42	301.56546	 44.45666	 -1.3	0.343	ac42366	164	8192	1357787136	384	0.000700	13	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434251.701116	1952.653555	12.02	 0.35	12.61	301.56446	 44.45662	-81.3	0.442	ac42368	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2434255.624359	1952.664274	11.89	 0.31	12.92	301.56445	 44.45730	 19.0	0.397	ac42371	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2434263.593042	1952.686047	12.36	99.00	12.98	301.56347	 44.45460	-75.7	0.497	rh15876	164	6144	1357787139	384	0.000700	11,12	0,1,12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2434264.549434	1952.688660	11.92	 0.13	13.36	301.56455	 44.45701	-86.6	0.640	rh15877	164	128	1357852675	4481	0.001389	7	0,1,12,13,16,17,18,19,21,22,23,28,30	0,7,8,12
K8462852	2435602.226996	1956.351713	12.28	 0.48	13.39	301.56457	 44.45680	 64.2	0.406	ir12263	164	512	1894723584	640	1.000000	9	12,13,16,17,18,19,21,22,23,28,29,30	7,9
K8462852	2437468.731638	1961.460909	11.37	 1.93	12.80	301.55639	 44.46084	-77.5	0.435	rh16084	164	268475008	1625960449	385	1.000000	7,9,11,12,15,28	0,12,13,17,19,21,22,23,29,30	0,7,8
K8462852	2437848.502031	1962.501375	12.19	 0.36	13.06	301.56588	 44.45690	-62.0	0.517	dnb00003	164	0	1357852675	384	0.007500		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2437850.502091	1962.506855	12.35	 0.22	14.11	301.56420	 44.45725	-15.8	0.113	dnb00005	164	512	1894723587	384	1.000000	9	0,1,12,13,16,17,18,19,21,22,23,28,29,30	7,8
K8462852	2437854.502204	1962.517814	12.16	 0.33	13.60	301.56446	 44.45677	 88.8	0.400	ir12424	164	128	1357852672	641	0.007500	7	12,13,16,17,18,19,21,22,23,28,30	0,7,9
K8462852	2437872.502582	1962.567130	12.27	 2.50	12.52	301.55210	 44.45719	 84.4	0.678	dnb00015	164	109064704	1894658051	4480	1.000000	9,12,13,23,25,26	0,1,12,13,17,18,19,21,22,23,28,29,30	7,8,12
K8462852	2438244.502664	1963.586309	12.14	 2.96	12.24	301.57499	 44.45780	 76.6	0.699	dnb00027	164	75509760	1357787139	4480	0.007500	12,13,23,26	0,1,12,13,17,18,19,21,22,23,28,30	7,8,12
K8462852	2438607.578336	1964.579449	12.26	 0.45	12.27	301.56456	 44.45805	-83.0	0.566	dnr00025	164	8320	1357787139	388	0.000700	7,13	0,1,12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2439678.747286	1967.513006	12.43	 0.20	14.28	301.56448	 44.45706	-56.6	0.174	dny00059	164	128	1357852672	388	0.007500	7	12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2439732.597784	1967.660542	12.32	 0.18	14.33	301.56273	 44.45802	-63.8	0.420	dny00061	164	128	1357854720	260	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2439735.584553	1967.668725	12.31	 0.15	14.62	301.56342	 44.45790	-48.0	0.410	dny00062	164	128	1357854720	260	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2439738.591454	1967.676963	12.49	 0.13	14.49	301.56462	 44.45720	-60.4	0.255	dny00063	164	128	1357852672	388	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2439766.544914	1967.753548	12.68	 0.24	13.19	301.56500	 44.45696	-69.0	0.186	dnr00065	164	128	1357852672	388	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2439766.544914	1967.753548	12.46	 0.22	14.95	301.56417	 44.45708	-66.4	0.300	dny00073	164	128	1357852674	388	0.000700	7	1,12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440029.730854	1968.473308	11.97	 0.24	14.26	301.56489	 44.45715	-43.9	0.182	dnb00193	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2440029.730854	1968.473308	12.51	 0.17	14.21	301.56406	 44.45704	-77.3	0.334	dny00117	164	128	1357852672	388	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440060.693500	1968.557906	12.13	 0.34	12.86	301.56368	 44.45772	 -9.9	0.479	dnb00196	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440064.690091	1968.568825	12.65	 0.25	13.04	301.56493	 44.45716	 41.9	0.260	dny00120	164	8320	1357854720	260	0.000700	7,13	11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2440067.683186	1968.577003	12.10	 0.23	14.40	301.56311	 44.45766	-50.6	0.389	dnb00199	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2440067.683186	1968.577003	12.47	 0.29	12.53	301.56617	 44.45850	-24.9	0.217	dnr00111	164	33562752	1357787138	388	0.000700	7,13,25	1,12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440067.683186	1968.577003	12.40	 0.08	13.80	301.56694	 44.45731	-84.9	0.428	dny00122	164	128	1357852675	388	0.000700	7	0,1,12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440116.548836	1968.710516	12.08	 0.28	13.91	301.56471	 44.45692	-64.5	0.387	dnb00202	164	0	1357854723	256	0.000700		0,1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2440116.548836	1968.710516	12.60	 2.06	12.61	301.56812	 44.45679	 43.7	0.591	dnr00116	164	67121280	1357787139	389	0.000700	7,12,13,26	0,1,12,13,17,18,19,21,22,23,28,30	0,2,7,8
K8462852	2440116.548836	1968.710516	12.37	 0.31	14.00	301.56422	 44.45734	 80.8	0.110	dny00127	164	128	1357852673	388	0.000700	7	0,12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440118.564757	1968.716024	12.07	 0.38	14.23	301.56354	 44.45866	-33.4	0.158	dnb00204	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440118.564757	1968.716024	11.88	 0.42	11.88	301.56481	 44.45638	 81.3	0.498	dnr00118	164	8320	1357787139	388	0.000700	7,13	0,1,12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440144.532634	1968.786974	12.39	 0.19	14.29	301.56567	 44.45729	-36.3	0.211	dnr00130	164	128	1357854721	260	0.000700	7	0,11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2440394.744734	1969.471903	12.05	 0.25	14.42	301.56358	 44.45777	-56.0	0.236	dnb00265	164	0	1357852673	384	0.000700		0,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440394.744734	1969.471903	12.38	 0.19	13.22	301.56558	 44.45681	 51.0	0.245	dnr00179	164	128	1357852672	389	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	0,2,7,8
K8462852	2440394.744734	1969.471903	12.43	 0.14	14.44	301.56470	 44.45762	 65.5	0.234	dny00179	164	128	1357852675	388	0.000700	7	0,1,12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440411.691797	1969.518334	12.50	 0.20	13.41	301.56573	 44.45804	-23.3	0.274	dnr00181	164	192	1357852672	389	0.000700	6,7	12,13,16,17,18,19,21,22,23,28,30	0,2,7,8
K8462852	2440411.691798	1969.518334	11.96	 0.16	14.45	301.56382	 44.45730	-53.5	0.225	dnb00270	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2440417.714168	1969.534833	12.23	 4.49	12.25	301.57235	 44.46255	-65.7	0.564	dny00182	164	8403072	1357787139	388	0.000700	7,11,12,13,23	0,1,12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440417.714169	1969.534833	12.10	 0.38	14.45	301.56427	 44.45772	-48.0	0.422	dnb00271	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440418.728081	1969.537611	12.05	 0.15	13.41	301.56403	 44.45715	-67.6	0.406	dnb00273	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440448.638143	1969.619557	12.39	 3.85	12.62	301.56090	 44.45260	-44.5	0.497	dny00186	164	8403072	1357787139	388	0.000700	7,11,12,13,23	0,1,12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440452.627720	1969.630487	12.20	 0.22	14.07	301.56450	 44.45701	 66.3	0.121	dnb00276	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440774.790350	1970.513124	11.91	 0.31	14.23	301.56466	 44.45689	-69.3	0.451	dnb00316	164	0	1357852674	384	0.000700		1,12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2440774.790350	1970.513124	12.44	 0.21	13.98	301.56469	 44.45725	 76.6	0.205	dny00226	164	128	1357852672	388	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2440775.783433	1970.515845	12.11	 0.24	13.83	301.56549	 44.45803	-75.0	0.420	dnb00318	164	0	1357854722	256	0.000700		1,11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2440775.783433	1970.515845	12.34	 0.15	13.75	301.56612	 44.45754	 79.3	0.385	dny00228	164	192	1357854721	260	0.000700	6,7	0,11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2440824.606848	1970.649608	12.07	 0.36	13.97	301.56473	 44.45642	-11.1	0.093	dnb00320	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2440824.606848	1970.649608	12.44	 0.17	13.60	301.56602	 44.45744	-78.9	0.244	dny00230	164	128	1357852672	388	0.000700	7	12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2441059.623147	1971.293488	11.98	 0.27	13.55	301.56286	 44.45811	-45.1	0.530	dnb00371	164	1073741824	1357854720	256	0.000700	30	11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2441180.633281	1971.625023	12.70	 0.30	12.80	301.55970	 44.45735	-76.9	0.369	dnr00283	164	8396928	1357787136	389	0.000700	7,13,23	12,13,17,18,19,21,22,23,28,30	0,2,7,8
K8462852	2441180.633281	1971.625023	12.24	 0.20	14.15	301.56308	 44.45789	-77.1	0.305	dny00275	164	128	1357854721	260	0.000700	7	0,11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2441181.627029	1971.627745	12.50	 0.27	14.00	301.56495	 44.45776	-85.2	0.173	dny00276	164	128	1357852675	388	0.000700	7	0,1,12,13,16,17,18,19,21,22,23,28,30	2,7,8
K8462852	2441888.701168	1973.562195	12.24	 0.25	13.94	301.56468	 44.45760	-60.0	0.126	dnb07006	164	16384	1357854720	256	0.000700	14	11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2441894.700556	1973.578632	12.47	 0.23	13.77	301.56440	 44.45698	-88.2	0.436	dny00332	164	128	1357854720	260	0.000700	7	11,12,13,16,17,18,19,21,22,23,28,30	2,8
K8462852	2441900.691583	1973.595045	12.13	 0.20	12.55	301.55935	 44.45865	-43.9	0.068	dnr02343	164	41951360	1357787136	388	0.000700	7,13,23,25	12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2441915.704101	1973.636176	11.91	 0.40	13.19	301.56344	 44.45798	-24.1	0.455	dnb00443	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2441932.657731	1973.682624	12.02	 0.25	13.23	301.56527	 44.45703	 77.4	0.321	dnb00458	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2441943.545346	1973.712453	12.14	 0.36	13.74	301.56494	 44.45698	-56.5	0.336	dnb00467	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2441943.545346	1973.712453	12.61	 2.34	12.84	301.56568	 44.45660	 73.1	0.432	dnr00379	164	12416	1357787136	388	0.000700	7,12,13	12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2441946.584850	1973.720780	12.04	 0.13	14.16	301.56356	 44.45770	 14.7	0.100	dnb00473	164	33554432	1357787136	384	0.000700	25	12,13,17,18,19,21,22,23,28,30	7,8
K8462852	2441946.584850	1973.720780	12.81	 1.88	12.89	301.56547	 44.45783	 74.4	0.534	dnr00385	164	12416	1357787136	388	0.000700	7,12,13	12,13,17,18,19,21,22,23,28,30	2,7,8
K8462852	2441951.568040	1973.734433	12.04	 0.24	14.36	301.56381	 44.45695	-75.7	0.081	dnb00480	164	0	1357854720	256	0.000700		11,12,13,16,17,18,19,21,22,23,28,30	8
K8462852	2441957.521322	1973.750743	12.38	 0.26	13.12	301.56423	 44.45717	-84.2	0.447	dnb00492	164	0	1357852672	384	0.000700		12,13,16,17,18,19,21,22,23,28,30	7,8
K8462852	2441971.509342	1973.789067	12.21	 0.20	13.92	301.56450	 44.45849	-72.0	0.284	dnb00497	164	0	1357852675	384	0.003472		0,1,12,13,16,17,18,19,21,22,23,28,30	7,8
